x,y,z,idx
-2389.4931874828353,2.9122796748449247,0.0,91
-2390.381420857348,-13.362556219906551,0.0,92
-2391.491693567647,-26.12545788865978,0.0,93
-2392.6019338633955,-41.02978969364888,0.0,94
-2393.7121495294546,-55.33452632372389,0.0,95
-2394.2671802400932,-70.23886158789423,0.0,96
-2394.3780692070454,-84.28662330390279,0.0,97
-2394.7256465030446,-102.13590455227602,0.0,98
-2394.5997560378064,-113.32437583358178,0.0,99
-2394.2664860846653,-124.8024191191303,0.0,100
-2394.044232545287,-136.10914923306012,0.0,101
-2393.5999420967682,-145.2744477050107,0.0,102
-2393.044584136222,-155.7245988164246,0.0,103
-2392.3781998918225,-165.31817545745383,0.0,104
-2391.3787450542204,-173.4555730884722,0.0,105
-2390.157222487866,-181.5073063095508,0.0,106
-2388.935691463306,-189.55903696449036,0.0,107
-2387.381047034889,-198.1246984677759,0.0,108
-2385.382275411651,-206.51903057389237,0.0,109
-2383.1614382714515,-214.7420381783511,0.0,110
-2380.274376471521,-224.07856160893158,0.0,111
-2377.0542350401583,-232.64415591663476,0.0,112
-2373.834105552833,-240.52448824692812,0.0,113
-2369.170492543778,-250.80315748986868,0.0,114
-2364.062746381469,-260.9961423722362,0.0,115
-2357.2894521035905,-273.33047135948266,0.0,116
-2349.2948080660685,-285.4934199161767,0.0,117
-2342.077464540508,-294.9153654969246,0.0,118
-2334.971177268644,-303.3950771960525,0.0,119
-2328.309037615427,-311.0182278462956,0.0,120
-2321.535873973742,-318.2987355831672,0.0,121
-2314.6516982136727,-324.97963243688923,0.0,122
-2307.1013331157797,-331.66048848368354,0.0,123
-2299.6620115692313,-337.91305617487865,0.0,124
-2293.555113154086,-342.79517631023066,0.0,125
-2281.1192771441365,-351.87413654485704,0.0,126
-2269.571747219047,-359.41130684019765,0.0,127
-2256.6918549777733,-366.69142406115407,0.0,128
-2244.0340668021536,-372.9436628757039,0.0,129
-2233.9300655305747,-377.39724633375874,0.0,130
-2222.8267862120747,-381.8507682945441,0.0,131
-2214.3022119941834,-384.75462445115954,0.0,132
-2203.67498699248,-387.37219553561005,0.0,133
-2194.501644226033,-389.5557533890286,0.0,134
-2182.6025600135313,-391.68653966237747,0.0,135
-2172.0852249249547,-393.3259573238744,0.0,136
-2161.9813832643285,-394.4389473456437,0.0,137
-2149.2128068470142,-395.55179697966634,0.0,138
-2139.4420740220794,-396.32218105437425,0.0,139
-2129.6713409661825,-397.0925631646839,0.0,140
-2117.9020523091444,-397.94849360527945,0.0,141
-2108.1313187516753,-398.7188714723058,0.0,142
-2099.0267730893493,-399.4036283032938,0.0,143
-2090.36635862021,-399.9170993142765,0.0,144
-2080.5956289094506,-400.60181832862963,0.0,145
-2071.046960214708,-401.2865472165852,0.0,146
-2059.6107573376344,-402.22813546717384,0.0,147
-2049.81433167623,-402.90227183047597,0.0,148
-2035.9105549542996,-403.7566990108513,0.0,149
-2023.1925558456392,-405.22407777645327,0.0,150
-2006.6489700037503,-405.65146725498903,0.0,151
-1992.1039168743678,-406.42157105525246,0.0,152
-1967.5661063581706,-407.1911412864934,0.0,153
-1953.7982985034962,-407.3617144863285,0.0,154
-1939.4753371464672,-407.5322575638215,0.0,155
-1924.819283531323,-407.7027822898095,0.0,156
-1906.7212841500257,-407.78747163955984,0.0,157
-1891.2880197857908,-407.8723023284318,0.0,158
-1875.1885711373802,-407.95709722507274,0.0,159
-1858.6450040183531,-407.9562170325936,0.0,160
-1840.89229459429,-407.7513899712344,0.0,161
-1822.6692270019114,-407.559610858723,0.0,162
-1802.7118173925855,-407.3739810000467,0.0,163
-1785.764419578341,-407.1688072436422,0.0,164
-1769.4288735661012,-406.96366771773154,0.0,165
-1751.3449326787372,-406.7584354514612,0.0,166
-1736.4790189144649,-406.57327634849,0.0,167
-1714.4504422703237,-406.32842690742416,0.0,168
-1697.676865131045,-406.1628729415841,0.0,169
-1681.4804370268143,-406.0434920029736,0.0,170
-1660.7981547684853,-405.8333483378773,0.0,171
-1644.019542718915,-405.59217794781557,0.0,172
-1627.1051299922012,-405.38708171833747,0.0,173
-1592.938963055717,-405.01816937918846,0.0,174
-1569.800722359911,-404.8845431828595,0.0,175
-1546.5150467471958,-404.72446201798203,0.0,176
-1523.2589617404324,-404.61460012553226,0.0,177
-1499.9869050990728,-404.48585029264996,0.0,178
-1466.0765741471496,-403.77206388643594,0.0,179
-1432.2422704169442,-403.0636235311091,0.0,180
-1398.1915108506096,-402.3462622982566,0.0,181
-1364.1626787608825,-401.6344849408227,0.0,182
-1346.715728267553,-401.40858480392603,0.0,183
-1329.3364161417178,-401.1607666308862,0.0,184
-1320.5861113114065,-401.0417922302893,0.0,185
-1311.8429755806405,-400.9234231272305,0.0,186
-1303.156025621175,-400.80713668753236,0.0,187
-1294.4837084075962,-400.68843951755014,0.0,188
-1276.915881920013,-400.4489797048056,0.0,189
-1259.3406960221896,-400.20557581676275,0.0,190
-1241.7845587141514,-399.9709714055687,0.0,191
-1223.9276955089001,-399.7302459627518,0.0,192
-1202.9210526570732,-399.47841992752166,0.0,193
-1181.8992032404265,-399.1449958828104,0.0,194
-1160.4704983355905,-398.92316368690916,0.0,195
-1138.8998878993539,-398.56723229904736,0.0,196
-1110.4086918991125,-397.9416518164197,0.0,197
-1090.1902468782569,-395.7876823287286,0.0,198
-1074.7076354803562,-393.2302511180482,0.0,199
-1056.9270549267517,-389.1489973327356,0.0,200
-1039.2027798386755,-383.3849260296642,0.0,201
-1018.6669548913287,-374.1519821421574,0.0,202
-1002.6565570740646,-366.0634209023736,0.0,203
-976.5365908943659,-347.72538397831363,0.0,204
-958.93556894203,-333.03245535502504,0.0,205
-942.7601334712933,-317.7106058572547,0.0,206
-929.4904897102662,-301.9461329099497,0.0,207
-914.1856759337461,-280.84222563709807,0.0,208
-897.6983822024224,-251.68010841768444,0.0,209
-887.0586735961322,-226.14272177866962,0.0,210
-879.8067190925756,-199.91881477309994,0.0,211
-877.134937238111,-183.46747251463654,0.0,212
-876.0705253486849,-172.98214132159163,0.0,213
-874.99548658633,-157.50712742931276,0.0,214
-874.7878950034053,-123.43299466310843,0.0,215
-874.7359526999173,-90.39228980602738,0.0,216
-874.841496346112,-65.76540210882352,0.0,217
-874.946010414078,-41.14218426289568,0.0,218
-875.2469920573008,-17.55627683168874,0.0,219
-875.5226439230812,5.9001796961410875,0.0,220
-876.0116235284531,32.53210314740804,0.0,221
-876.4665517990695,58.87737683370045,0.0,222
-876.9867706314083,88.97796023349821,0.0,223
-878.567177003333,109.30127638982562,0.0,224
-882.0979497222877,130.57224596856472,0.0,225
-888.7394689646503,152.59811801219365,0.0,226
-896.9739394178629,171.58321889560935,0.0,227
-906.5274378665704,190.92124488922838,0.0,228
-917.3290520855435,208.36566801356682,0.0,229
-929.3472519332016,225.51583329368063,0.0,230
-943.3514339064167,242.48045095656974,0.0,231
-962.2319717125694,260.87375630668123,0.0,232
-976.5652372091027,272.8154744515059,0.0,233
-989.3183172756693,281.947176901003,0.0,234
-1004.5081338807493,291.6013266598595,0.0,235
-1017.3062726030091,298.6663874708384,0.0,236
-1031.626494922413,305.7537172413466,0.0,237
-1048.7393934201145,312.41020499663415,0.0,238
-1064.1962532392627,318.2745426639153,0.0,239
-1082.6451032039658,321.93963453874693,0.0,240
-1103.3258024272295,322.8083329380697,0.0,241
-1124.660949373984,322.76147516843304,0.0,242
