x,y,z,idx
-159.7721042178494,-192.75670265242928,0.0,61
-157.32938099163118,-194.38358473906035,0.0,62
-154.77562640314864,-196.0104629502868,0.0,63
-152.22187366628302,-197.5517115257912,0.0,64
-149.55708960373192,-199.0929561902809,0.0,65
-146.89230970091285,-200.4629428011541,0.0,66
-144.116498536314,-201.83292553459395,0.0,67
-139.8972703550298,-203.7166394719673,0.0,68
-136.12217719774907,-205.1722214013184,0.0,69
-132.45812167520268,-206.37091990213165,0.0,70
-129.34923026913935,-207.22711911803182,0.0,71
-126.57343411099563,-207.99769842068378,0.0,72
-123.46454716093601,-208.68263986202524,0.0,73
-117.35781811226137,-209.53875515775405,0.0,74
-111.47315563747972,-210.2236189957651,0.0,75
-102.81272473307959,-210.6515213879685,0.0,76
-93.93023165511431,-211.0794166938853,0.0,77
-84.49258569984579,-211.4216678907644,0.0,78
-74.38875583363489,-211.67827215211113,0.0,79
-68.28205205082642,-211.59247584199017,0.0,80
-61.28710002808921,-211.50665515113047,0.0,81
-53.8480261942715,-211.33519491017893,0.0,82
-49.29575419667815,-211.3350693566603,0.0,83
-43.41111222165671,-211.24927972120776,0.0,84
-37.85956327288854,-211.16349939761628,0.0,85
-32.86316941192568,-211.07773448968635,0.0,86
-28.199866238505123,-211.07760602965817,0.0,87
-23.536563031158636,-211.07747756945952,0.0,88
-17.096765665380758,-210.99167313278696,0.0,89
-12.100371641435643,-210.90590856683974,0.0,90
-0.22005591262014101,-210.73432786136988,0.0,91
3.2219037715228462,-210.6486063867831,0.0,92
5.66458416535577,-210.56291244832917,0.0,93
8.995503447646769,-210.13468717252465,0.0,94
12.326425114711444,-209.79208897926324,0.0,95
16.43455938596216,-209.27821650735774,0.0,96
20.431660349452848,-208.67872099273418,0.0,97
23.42948670161686,-208.25050641262544,0.0,98
26.871437242612043,-207.82228012264642,0.0,99
30.313390143249215,-207.4796807266513,0.0,100
33.977407470938225,-207.22270210476447,0.0,101
37.64142482976067,-206.9657237284749,0.0,102
41.860595109269426,-206.62310424078154,0.0,103
45.81281212748483,-206.2707463248505,0.0,104
49.743782890935165,-206.0235076076957,0.0,105
56.07254540321963,-205.76645877342372,0.0,106
62.06821715126105,-205.59504544952935,0.0,107
67.73079582425063,-205.42364132582586,0.0,108
72.8382216165269,-205.33787836166465,0.0,109
76.94636344519247,-205.080890300064,0.0,110
79.94419483816152,-204.82393219664442,0.0,111
82.94202396604395,-204.48134837075935,0.0,112
86.05088417304141,-204.13876185462317,0.0,113
89.04870880958458,-203.6249268625662,0.0,114
92.94975539022204,-202.6863754414401,0.0,115
96.3767082289387,-201.74096513452264,0.0,116
100.04069917600562,-200.45648269981416,0.0,117
103.593657083571,-199.08637868689263,0.0,118
106.81351989020672,-197.63065888421715,0.0,119
109.70028983511934,-196.1749488332249,0.0,120
112.47602683954666,-194.63361710932645,0.0,121
115.14072879997448,-192.9210381752657,0.0,122
118.3605714884835,-190.60906789457266,0.0,123
121.46937962927421,-188.12585130312775,0.0,124
124.24510165448845,-185.89952117937077,0.0,125
127.24287619761417,-183.24506020885576,0.0,126
129.68550447698684,-180.93311599905758,0.0,127
132.68327678265442,-178.10740812433525,0.0,128
135.34796089513935,-175.45296075426361,0.0,129
137.56853137687634,-173.2266518036758,0.0,130
139.45601507821914,-171.2572274488447,0.0,131
141.7876103029281,-168.68841740161525,0.0,132
143.67508959807037,-166.46211951917138,0.0,133
145.89565355625936,-163.80768950165367,0.0,134
148.2272477004338,-161.06763349347372,0.0,135
150.33677717609226,-158.15633340533427,0.0,136
152.77939055374395,-154.73127732190974,0.0,137
154.5558360668882,-152.16248779410392,0.0,138
157.44255980797288,-147.88117599105823,0.0,139
159.56296406407068,-144.2532275710673,0.0,140
161.30614470432224,-141.435004758916,0.0,141
162.88290425068533,-138.37669280248346,0.0,142
164.3262560275462,-135.46541630831138,0.0,143
165.43652463322468,-133.0678966732012,0.0,144
167.16710470742794,-129.1078088671208,0.0,145
168.43424318208537,-125.96097237805061,0.0,146
169.5445051241038,-122.96408072674095,0.0,147
170.32168311681852,-120.48094483260357,0.0,148
