x,y
564.2347202, 461.9725196
564.2280908, 464.4724627
564.2102212, 466.9717279
564.1800416, 469.4702412
564.1364820, 471.9679288
564.0784724, 474.4647167
564.0049429, 476.9605310
563.9148234, 479.4552978
563.8070441, 481.9489432
563.6805350, 484.4413933
563.5342260, 486.9325742
563.3670472, 489.4224119
563.1779287, 491.9108327
562.9658005, 494.3977625
562.7295926, 496.8831274
562.4683314, 499.3668260
562.1816946, 501.8485706
561.8696292, 504.3279964
561.5320833, 506.8047383
561.1690048, 509.2784314
560.7803417, 511.7487106
560.3660420, 514.2152109
559.9260536, 516.6775673
559.4603246, 519.1354147
558.9688029, 521.5883882
558.4514366, 524.0361226
557.9081735, 526.4782530
557.3389617, 528.9144143
556.7437491, 531.3442416
556.1224838, 533.7673697
555.4751137, 536.1834337
554.8015868, 538.5920686
554.1018510, 540.9929093
553.3758544, 543.3855907
552.6235450, 545.7697480
551.8448707, 548.1450159
551.0397795, 550.5110296
550.2082193, 552.8674240
549.3501383, 555.2138340
548.4654843, 557.5498947
547.5542063, 559.8752417
546.6163941, 562.1896097
545.6524258, 564.4929359
544.6627145, 566.7851824
543.6476734, 569.0663111
542.6077157, 571.3362840
541.5432545, 573.5950630
540.4547031, 575.8426103
539.3424744, 578.0788877
538.2069819, 580.3038572
537.0486385, 582.5174808
535.8678576, 584.7197205
534.6650522, 586.9105383
533.4406355, 589.0898961
532.1950207, 591.2577560
530.9286210, 593.4140799
529.6418495, 595.5588298
528.3351195, 597.6919676
527.0088440, 599.8134554
525.6634362, 601.9232552
524.2993094, 604.0213289
522.9168767, 606.1076384
521.5165512, 608.1821459
520.0987462, 610.2448132
518.6638748, 612.2956024
517.2123501, 614.3344754
515.7445677, 616.3613862
514.2606905, 618.3761844
512.7607183, 620.3786460
511.2446476, 622.3685457
509.7124749, 624.3456580
508.1641965, 626.3097575
506.5998088, 628.2606188
505.0193084, 630.1980166
503.4226916, 632.1217253
501.8099548, 634.0315196
500.1810945, 635.9271741
498.5361071, 637.8084634
496.8749891, 639.6751620
495.1977368, 641.5270445
493.5043466, 643.3638856
491.7948151, 645.1854598
490.0691387, 646.9915417
488.3273137, 648.7819059
486.5693365, 650.5563270
484.7952037, 652.3145796
483.0049117, 654.0564382
481.1984568, 655.7816775
479.3758355, 657.4900721
477.5370443, 659.1813965
475.6820795, 660.8554253
473.8109404, 662.5119338
471.9237139, 664.1507180
470.0205903, 665.7715985
468.1017657, 667.3743972
466.1674362, 668.9589359
464.2177979, 670.5250367
462.2530471, 672.0725215
460.2733798, 673.6012121
458.2789922, 675.1109305
456.2700803, 676.6014987
454.2468404, 678.0727384
452.2094686, 679.5244718
450.1581609, 680.9565207
448.0931136, 682.3687070
446.0145227, 683.7608526
443.9225844, 685.1327795
441.8174948, 686.4843096
439.6994501, 687.8152648
437.5686464, 689.1254671
435.4252799, 690.4147383
433.2695465, 691.6829005
431.1016426, 692.9297754
428.9217642, 694.1551851
426.7301074, 695.3589515
424.5268684, 696.5408964
422.3122434, 697.7008419
420.0864284, 698.8386098
417.8496196, 699.9540220
415.6020131, 701.0469006
413.3438051, 702.1170674
411.0751916, 703.1643443
408.7963689, 704.1885532
406.5075330, 705.1895162
404.2088801, 706.1670551
401.9006063, 707.1209918
399.5829078, 708.0511482
397.2559807, 708.9573464
394.9200210, 709.8394082
392.5752251, 710.6971555
390.2217889, 711.5304102
387.8599086, 712.3389943
385.4897804, 713.1227298
383.1116003, 713.8814384
380.7255646, 714.6149423
378.3318693, 715.3230632
375.9307106, 716.0056231
373.5222846, 716.6624439
371.1067874, 717.2933476
368.6844153, 717.8981561
366.2553642, 718.4766913
363.8198304, 719.0287751
361.3780150, 719.5542626
358.9301837, 720.0534280
356.4766461, 720.5268327
354.0177127, 720.9750435
351.5536941, 721.3986273
349.0849006, 721.7981510
346.6116430, 722.1741815
344.1342316, 722.5272858
341.6529769, 722.8580307
339.1681896, 723.1669831
336.6801800, 723.4547100
334.1892588, 723.7217782
331.6957365, 723.9687546
329.1999234, 724.1962061
326.7021303, 724.4046998
324.2026675, 724.5948023
321.7018456, 724.7670807
319.1999751, 724.9221018
316.6973665, 725.0604326
314.1943304, 725.1826400
311.6911772, 725.2892907
309.1882175, 725.3809519
306.6857617, 725.4581903
304.1841204, 725.5215728
301.6836042, 725.5716665
299.1845234, 725.6090381
296.6870821, 725.6343436
294.1911144, 725.6485485
291.6963739, 725.6526853
289.2026146, 725.6477863
286.7095902, 725.6348841
284.2170545, 725.6150112
281.7247614, 725.5891999
279.2324645, 725.5584829
276.7399178, 725.5238926
274.2468750, 725.4864614
271.7530900, 725.4472219
269.2583165, 725.4072065
266.7623093, 725.3674455
264.2649466, 725.3287128
261.7663471, 725.2912820
259.2666569, 725.2553690
256.7660225, 725.2211900
254.2645901, 725.1889608
251.7625060, 725.1588974
249.2599166, 725.1312159
246.7569681, 725.1061321
244.2538068, 725.0838622
241.7505791, 725.0646221
239.2474313, 725.0486278
236.7445096, 725.0360953
234.2419434, 725.0271973
231.7397548, 725.0218347
229.2379243, 725.0198023
226.7364324, 725.0208950
224.2352592, 725.0249073
221.7343854, 725.0316342
219.2337912, 725.0408703
216.7334572, 725.0524103
214.2333635, 725.0660490
211.7334907, 725.0815812
209.2338192, 725.0988014
206.7343293, 725.1175046
204.2350014, 725.1374853
201.7358159, 725.1585385
199.2367533, 725.1804586
196.7377939, 725.2030406
194.2389181, 725.2260792
191.7401062, 725.2493690
189.2413388, 725.2727048
186.7425962, 725.2958814
184.2438587, 725.3186935
181.7451068, 725.3409358
179.2463209, 725.3624030
176.7474813, 725.3828899
174.2485685, 725.4021912
171.7495629, 725.4201025
169.2504527, 725.4365121
166.7512415, 725.4514875
164.2519342, 725.4651162
161.7525359, 725.4774859
159.2530516, 725.4886841
156.7534865, 725.4987985
154.2538455, 725.5079166
151.7541338, 725.5161261
149.2543565, 725.5235147
146.7545185, 725.5301698
144.2546250, 725.5361792
141.7546811, 725.5416304
139.2546917, 725.5466111
136.7546620, 725.5512088
134.2545971, 725.5555112
131.7545019, 725.5596058
129.2543816, 725.5635804
126.7542413, 725.5675225
124.2540859, 725.5715197
121.7539207, 725.5756596
119.2537505, 725.5800299
116.7535806, 725.5847181
114.2534159, 725.5898119
111.7532616, 725.5953989
109.2531227, 725.6015666
106.7530040, 725.6083972
104.2529071, 725.6159042
101.7528314, 725.6240564
99.2527765, 725.6328214
96.7527417, 725.6421672
94.2527266, 725.6520614
91.7527304, 725.6624718
89.2527527, 725.6733662
86.7527929, 725.6847125
84.2528504, 725.6964783
81.7529247, 725.7086314
79.2530152, 725.7211397
76.7531214, 725.7339708
74.2532425, 725.7470927
71.7533783, 725.7604730
69.2535279, 725.7740796
66.7536909, 725.7878801
64.2538668, 725.8018425
61.7540549, 725.8159345
59.2542546, 725.8301238
56.7544655, 725.8443782
54.2546870, 725.8586655
51.7549184, 725.8729536
49.2551593, 725.8872101
46.7554091, 725.9014028
44.2556671, 725.9154996
41.7559329, 725.9294682
39.2562058, 725.9432764
36.7564854, 725.9568919
34.2567710, 725.9702826
31.7570621, 725.9834161
29.2573581, 725.9962604
26.7576584, 726.0087832
24.2579625, 726.0209522
21.7582699, 726.0327352
19.2585799, 726.0441001
16.7588920, 726.0550145
14.2592056, 726.0654463
11.7595202, 726.0753633
9.2598352, 726.0847332
6.7601500, 726.0935238
4.2604641, 726.1017028
1.7607769, 726.1092382
-0.7389121, 726.1160975
-3.2386036, 726.1222487
-5.7382981, 726.1276595
-8.2379961, 726.1322977
-10.7376982, 726.1361310
-13.2374050, 726.1391273
-15.7371171, 726.1412542
-18.2368350, 726.1424797
-20.7365591, 726.1427772
-23.2362895, 726.1421553
-25.7360261, 726.1406360
-28.2357685, 726.1382408
-30.7355166, 726.1349917
-33.2352702, 726.1309105
-35.7350292, 726.1260188
-38.2347932, 726.1203386
-40.7345622, 726.1138917
-43.2343359, 726.1066997
-45.7341142, 726.0987846
-48.2338968, 726.0901681
-50.7336836, 726.0808721
-53.2334743, 726.0709182
-55.7332688, 726.0603283
-58.2330669, 726.0491243
-60.7328683, 726.0373279
-63.2326730, 726.0249608
-65.7324806, 726.0120450
-68.2322910, 725.9986022
-70.7321041, 725.9846541
-73.2319195, 725.9702227
-75.7317372, 725.9553297
-78.2315569, 725.9399968
-80.7313784, 725.9242459
-83.2312016, 725.9080988
-85.7310262, 725.8915773
-88.2308520, 725.8747031
-90.7306789, 725.8574981
-93.2305067, 725.8399841
-95.7303352, 725.8221829
-98.2301641, 725.8041162
-100.7299933, 725.7858059
-103.2298226, 725.7672737
-105.7296518, 725.7485415
-108.2294807, 725.7296311
-110.7293091, 725.7105642
-113.2291368, 725.6913626
-115.7289637, 725.6720482
-118.2287895, 725.6526427
-120.7286140, 725.6331680
-123.2284370, 725.6136458
-125.7282584, 725.5940979
-128.2280780, 725.5745462
-130.7278955, 725.5550124
-133.2277108, 725.5355183
-135.7275237, 725.5160857
-138.2273339, 725.4967365
-140.7271413, 725.4774923
-143.2269457, 725.4583751
-145.7267470, 725.4394066
-148.2265449, 725.4206041
-150.7263395, 725.4019702
-153.2261310, 725.3835046
-155.7259196, 725.3652069
-158.2257053, 725.3470767
-160.7254882, 725.3291138
-163.2252685, 725.3113177
-165.7250464, 725.2936880
-168.2248218, 725.2762245
-170.7245951, 725.2589268
-173.2243662, 725.2417945
-175.7241354, 725.2248272
-178.2239027, 725.2080247
-180.7236682, 725.1913865
-183.2234322, 725.1749122
-185.7231947, 725.1586017
-188.2229558, 725.1424543
-190.7227158, 725.1264699
-193.2224746, 725.1106481
-195.7222324, 725.0949885
-198.2219895, 725.0794907
-200.7217458, 725.0641544
-203.2215015, 725.0489793
-205.7212567, 725.0339649
-208.2210116, 725.0191109
-210.7207663, 725.0044171
-213.2205209, 724.9898829
-215.7202756, 724.9755081
-218.2200304, 724.9612922
-220.7197855, 724.9472350
-223.2195410, 724.9333361
-225.7192971, 724.9195952
-228.2190539, 724.9060117
-230.7188114, 724.8925856
-233.2185699, 724.8793162
-235.7183294, 724.8662034
-238.2180901, 724.8532467
-240.7178521, 724.8404458
-243.2176156, 724.8278003
-245.7173806, 724.8153099
-248.2171473, 724.8029742
-250.7169158, 724.7907928
-253.2166862, 724.7787655
-255.7164587, 724.7668918
-258.2162334, 724.7551714
-260.7160104, 724.7436040
-263.2157899, 724.7321891
-265.7155719, 724.7209265
-268.2153566, 724.7098157
-270.7151442, 724.6988564
-273.2149346, 724.6880483
-275.7147281, 724.6773943
-278.2145245, 724.6669035
-280.7143236, 724.6565855
-283.2141255, 724.6464498
-285.7139299, 724.6365062
-288.2137367, 724.6267640
-290.7135458, 724.6172331
-293.2133572, 724.6079231
-295.7131706, 724.5988434
-298.2129861, 724.5900037
-300.7128034, 724.5814137
-303.2126224, 724.5730830
-305.7124432, 724.5650211
-308.2122654, 724.5572377
-310.7120891, 724.5497423
-313.2119140, 724.5425447
-315.7117402, 724.5356544
-318.2115674, 724.5290809
-320.7113956, 724.5228340
-323.2112246, 724.5169233
-325.7110544, 724.5113583
-328.2108848, 724.5061486
-330.7107157, 724.5013039
-333.2105470, 724.4968338
-335.7103786, 724.4927479
-338.2102103, 724.4890557
-340.7100421, 724.4857670
-343.2098738, 724.4828913
-345.7097054, 724.4804383
-348.2095366, 724.4784174
-350.7093675, 724.4768385
-353.2091978, 724.4757109
-355.7090275, 724.4750445
-358.2088565, 724.4748487
-360.7086846, 724.4751333
-363.2085117, 724.4759077
-365.7083378, 724.4771817
-368.2081626, 724.4789648
-370.7079862, 724.4812666
-373.2078083, 724.4840967
-375.7076289, 724.4874648
-378.2074478, 724.4913805
-380.7072649, 724.4958534
-383.2070802, 724.5008930
-385.7068935, 724.5065091
-388.2067046, 724.5127112
-390.7065135, 724.5195088
-393.2063202, 724.5269118
-395.7061243, 724.5349295
-398.2059259, 724.5435717
-400.7057248, 724.5528480
-403.2055210, 724.5627574
-405.7053146, 724.5732659
-408.2051058, 724.5843330
-410.7048948, 724.5959183
-413.2046818, 724.6079813
-415.7044671, 724.6204815
-418.2042506, 724.6333783
-420.7040328, 724.6466314
-423.2038137, 724.6602003
-425.7035935, 724.6740444
-428.2033725, 724.6881233
-430.7031509, 724.7023965
-433.2029287, 724.7168235
-435.7027063, 724.7313639
-438.2024837, 724.7459770
-440.7022613, 724.7606226
-443.2020391, 724.7752601
-445.7018174, 724.7898489
-448.2015964, 724.8043487
-450.7013762, 724.8187189
-453.2011571, 724.8329191
-455.7009392, 724.8469088
-458.2007227, 724.8606474
-460.7005079, 724.8740946
-463.2002948, 724.8872098
-465.7000838, 724.8999525
-468.1998749, 724.9122823
-470.6996684, 724.9241587
-473.1994645, 724.9355412
-475.6992634, 724.9463893
-478.1990652, 724.9566626
-480.6988701, 724.9663205
-483.1986784, 724.9753226
-485.6984902, 724.9836283
-488.1983057, 724.9911973
-490.6981251, 724.9979890
-493.1979486, 725.0039630
-495.6977764, 725.0090787
-498.1976087, 725.0132957
-500.6974456, 725.0165735
-503.1972874, 725.0188716
-505.6971343, 725.0201495
-508.1969863, 725.0203668
-510.6968438, 725.0194830
-513.1967070, 725.0174575
-515.6965759, 725.0142499
-518.1964508, 725.0098198
-520.6963320, 725.0041266
-523.1962195, 724.9971299
-525.6961136, 724.9887891
-528.1960144, 724.9790646
-530.6959217, 724.9679823
-533.1958341, 724.9556830
-535.6957502, 724.9423192
-538.1956687, 724.9280436
-540.6955883, 724.9130087
-543.1955075, 724.8973670
-545.6954250, 724.8812711
-548.1953395, 724.8648735
-550.6952494, 724.8483269
-553.1951536, 724.8317836
-555.6950505, 724.8153963
-558.1949389, 724.7993175
-560.6948173, 724.7836998
-563.1946844, 724.7686957
-565.6945388, 724.7544578
-568.1943792, 724.7411386
-570.6942042, 724.7288906
-573.1940124, 724.7178665
-575.6938024, 724.7082187
-578.1935729, 724.7000998
-580.6933225, 724.6936624
-583.1930498, 724.6890590
-585.6927535, 724.6864421
-588.1924322, 724.6859644
-590.6920845, 724.6877783
-593.1917093, 724.6920229
-595.6913085, 724.6986937
-598.1908858, 724.7076992
-600.6904449, 724.7189468
-603.1899895, 724.7323438
-605.6895233, 724.7477975
-608.1890501, 724.7652153
-610.6885734, 724.7845043
-613.1880971, 724.8055721
-615.6876248, 724.8283259
-618.1871602, 724.8526730
-620.6867071, 724.8785207
-623.1862691, 724.9057765
-625.6858500, 724.9343475
-628.1854535, 724.9641412
-630.6850832, 724.9950648
-633.1847429, 725.0270257
-635.6844362, 725.0599312
-638.1841670, 725.0936886
-640.6839388, 725.1282053
-643.1837555, 725.1633886
-645.6836206, 725.1991457
-648.1835379, 725.2353841
-650.6835112, 725.2720110
-653.1835441, 725.3089338
-655.6836398, 725.3460491
-658.1837889, 725.3829993
-660.6839694, 725.4191682
-663.1841586, 725.4539284
-665.6843338, 725.4866520
-668.1844724, 725.5167115
-670.6845518, 725.5434792
-673.1845492, 725.5663274
-675.6844420, 725.5846285
-678.1842076, 725.5977549
-680.6838233, 725.6050788
-683.1832664, 725.6059726
-685.6825143, 725.5998088
-688.1815443, 725.5859595
-690.6803338, 725.5637972
-693.1788600, 725.5326943
-695.6771004, 725.4920229
-698.1750323, 725.4411556
-700.6726331, 725.3794647
-703.1698800, 725.3063224
-705.6667504, 725.2211012
-708.1632216, 725.1231734
-710.6592711, 725.0119113
-713.1548760, 724.8866873
-715.6500139, 724.7468737
-718.1446620, 724.5918429
-720.6387746, 724.4210103
-723.1321803, 724.2340273
-725.6246649, 724.0306249
-728.1160142, 723.8105347
-730.6060139, 723.5734879
-733.0944499, 723.3192159
-735.5811079, 723.0474501
-738.0657737, 722.7579218
-740.5482331, 722.4503624
-743.0282718, 722.1245032
-745.5056757, 721.7800756
-747.9802305, 721.4168109
-750.4517219, 721.0344405
-752.9199359, 720.6326957
-755.3846580, 720.2113079
-757.8456742, 719.7700085
-760.3027702, 719.3085288
-762.7557318, 718.8266001
-765.2043447, 718.3239539
-767.6483948, 717.8003214
-770.0876678, 717.2554340
-772.5219494, 716.6890231
-774.9510256, 716.1008201
-777.3746820, 715.4905562
-779.7927044, 714.8579628
-782.2048745, 714.2027846
-784.6109313, 713.5249029
-787.0105885, 712.8242799
-789.4035596, 712.1008787
-791.7895580, 711.3546626
-794.1682973, 710.5855947
-796.5394909, 709.7936383
-798.9028523, 708.9787564
-801.2580948, 708.1409123
-803.6049320, 707.2800692
-805.9430774, 706.3961903
-808.2722444, 705.4892387
-810.5921464, 704.5591777
-812.9024970, 703.6059704
-815.2030096, 702.6295800
-817.4933976, 701.6299697
-819.7733745, 700.6071027
-822.0426538, 699.5609422
-824.3009490, 698.4914513
-826.5479734, 697.3985933
-828.7834406, 696.2823313
-831.0070641, 695.1426286
-833.2185572, 693.9794482
-835.4176335, 692.7927535
-837.6040065, 691.5825075
-839.7773895, 690.3486735
-841.9375056, 689.0912659
-844.0841061, 687.8104495
-846.2169473, 686.5064165
-848.3357857, 685.1793595
-850.4403777, 683.8294708
-852.5304796, 682.4569427
-854.6058479, 681.0619678
-856.6662389, 679.6447382
-858.7114091, 678.2054465
-860.7411148, 676.7442851
-862.7551125, 675.2614462
-864.7531585, 673.7571222
-866.7350092, 672.2315057
-868.7004211, 670.6847889
-870.6491505, 669.1171642
-872.5809539, 667.5288240
-874.4955875, 665.9199607
-876.3928079, 664.2907667
-878.2723715, 662.6414343
-880.1340345, 660.9721560
-881.9775535, 659.2831241
-883.8026848, 657.5745310
-885.6091848, 655.8465691
-887.3968100, 654.0994307
-889.1653166, 652.3333083
-890.9144671, 650.5483970
-892.6441554, 648.7449527
-894.3544050, 646.9232915
-896.0452450, 645.0837317
-897.7167044, 643.2265918
-899.3688123, 641.3521903
-901.0015976, 639.4608457
-902.6150895, 637.5528764
-904.2093170, 635.6286008
-905.7843090, 633.6883376
-907.3400946, 631.7324050
-908.8767029, 629.7611215
-910.3941629, 627.7748057
-911.8925077, 625.7737785
-913.3718124, 623.7583850
-914.8321760, 621.7289848
-916.2736980, 619.6859375
-917.6964777, 617.6296025
-919.1006145, 615.5603396
-920.4862078, 613.4785082
-921.8533570, 611.3844680
-923.2021616, 609.2785786
-924.5327208, 607.1611995
-925.8451341, 605.0326904
-927.1395008, 602.8934108
-928.4159205, 600.7437202
-929.6744834, 598.5839487
-930.9152323, 596.4142698
-932.1381948, 594.2348061
-933.3433979, 592.0456801
-934.5308692, 589.8470143
-935.7006359, 587.6389312
-936.8527253, 585.4215534
-937.9871647, 583.1950033
-939.1039816, 580.9594035
-940.2032031, 578.7148765
-941.2848567, 576.4615447
-942.3489696, 574.1995308
-943.3955692, 571.9289571
-944.4246206, 569.6499557
-945.4359108, 567.3626851
-946.4291949, 565.0673090
-947.4042279, 562.7639907
-948.3607649, 560.4528940
-949.2985607, 558.1341822
-950.2173706, 555.8080188
-951.1169495, 553.4745675
-951.9970525, 551.1339917
-952.8574346, 548.7864550
-953.6978509, 546.4321208
-954.5180563, 544.0711526
-955.3178073, 541.7037063
-956.0968729, 539.3298608
-956.8550298, 536.9496512
-957.5920543, 534.5631121
-958.3077232, 532.1702781
-959.0018130, 529.7711840
-959.6741002, 527.3658642
-960.3243615, 524.9543535
-960.9523734, 522.5366865
-961.5579124, 520.1128978
-962.1407552, 517.6830220
-962.7006783, 515.2470938
-963.2374583, 512.8051477
-963.7508988, 510.3572644
-964.2409443, 507.9037627
-964.7075843, 505.4450384
-965.1508087, 502.9814871
-965.5706070, 500.5135047
-965.9669691, 498.0414870
-966.3398846, 495.5658296
-966.6893433, 493.0869283
-967.0153348, 490.6051790
-967.3178490, 488.1209774
-967.5968754, 485.6347193
-967.8524039, 483.1468003
-968.0844243, 480.6576163
-968.2931517, 478.1674801
-968.4794396, 475.6764699
-968.6442541, 473.1846225
-968.7885612, 470.6919748
-968.9133270, 468.1985635
-969.0195176, 465.7044253
-969.1080990, 463.2095973
-969.1800372, 460.7141160
-969.2362985, 458.2180183
-969.2778488, 455.7213411
-969.3056542, 453.2241210
-969.3206808, 450.7263950
-969.3238946, 448.2281998
-969.3162617, 445.7295722
-969.2987482, 443.2305490
-969.2723202, 440.7311671
-969.2379436, 438.2314631
-969.1965847, 435.7314740
-969.1492093, 433.2312365
-969.0967837, 430.7307873
-969.0402739, 428.2301634
-968.9806459, 425.7294016
-968.9188658, 423.2285385
-968.8558997, 420.7276110
-968.7927137, 418.2266560
-968.7302539, 415.7257094
-968.6690481, 413.2247926
-968.6092252, 410.7239126
-968.5508987, 408.2230759
-968.4941818, 405.7222891
-968.4391878, 403.2215586
-968.3860299, 400.7208909
-968.3348216, 398.2202927
-968.2856761, 395.7197702
-968.2387066, 393.2193302
-968.1940265, 390.7189791
-968.1517491, 388.2187234
-968.1119877, 385.7185696
-968.0748554, 383.2185243
-968.0404658, 380.7185939
-968.0089319, 378.2187849
-967.9803672, 375.7191039
-967.9548850, 373.2195575
-967.9325984, 370.7201520
-967.9136209, 368.2208940
-967.8980656, 365.7217900
-967.8860460, 363.2228465
-967.8776752, 360.7240701
-967.8730667, 358.2254673
-967.8723336, 355.7270445
-967.8755893, 353.2288082
-967.8829040, 350.7307604
-967.8941302, 348.2328786
-967.9090518, 345.7351332
-967.9274525, 343.2374944
-967.9491161, 340.7399323
-967.9738265, 338.2424172
-968.0013672, 335.7449193
-968.0315222, 333.2474088
-968.0640753, 330.7498559
-968.0988101, 328.2522308
-968.1355106, 325.7545038
-968.1739604, 323.2566450
-968.2139433, 320.7586247
-968.2552432, 318.2604131
-968.2976438, 315.7619804
-968.3409288, 313.2632968
-968.3848822, 310.7643324
-968.4292875, 308.2650577
-968.4739288, 305.7654426
-968.5185896, 303.2654575
-968.5630538, 300.7650726
-968.6071052, 298.2642580
-968.6505275, 295.7629840
-968.6931046, 293.2612209
-968.7346202, 290.7589387
-968.7748133, 288.2561171
-968.8129996, 285.7528234
-968.8482611, 283.2491737
-968.8796775, 280.7452845
-968.9063285, 278.2412723
-968.9272937, 275.7372536
-968.9416527, 273.2333448
-968.9484853, 270.7296624
-968.9468711, 268.2263230
-968.9358897, 265.7234430
-968.9146208, 263.2211389
-968.8821441, 260.7195273
-968.8375392, 258.2187245
-968.7798859, 255.7188472
-968.7082636, 253.2200118
