# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
363.9772921; -1136.1104950; -400.5226445; -1.4516371; 0.0026508; 57.0893274; 1.3236049
365.9771673; -1134.1253547; -400.2797306; -1.4464829; 0.0025042; 57.1356753; 1.3757778
367.9770425; -1132.1413937; -400.0268685; -1.4416183; 0.0023606; 57.1838103; 1.3603048
369.9769177; -1130.1586972; -399.7646482; -1.4370389; 0.0022192; 57.2313642; 1.3450158
371.9767930; -1128.1772632; -399.4936415; -1.4327411; 0.0020792; 57.2783447; 1.3299083
373.9766682; -1126.1968796; -399.2143842; -1.4287218; 0.0019401; 57.3247597; 1.3149800
375.9765434; -1124.2175996; -398.9274452; -1.4249801; 0.0018016; 57.3706167; -2.8645424
377.9764187; -1122.2394732; -398.6333922; -1.4215154; 0.0016628; 57.2706750; -8.5941527
379.9762939; -1120.2625040; -398.3327897; -1.4183317; 0.0015215; 56.9697792; -9.0886254
381.9761691; -1118.2860219; -398.0261006; -1.4154227; 0.0013874; 56.6498324; -9.5524451
383.9760444; -1116.3104731; -397.7139230; -1.4127474; 0.0013004; 56.3115984; -9.8575574
385.9759196; -1114.3358842; -397.3966308; -1.4102183; 0.0012266; 55.9604177; -10.1152882
387.9757948; -1112.3622810; -397.0745295; -1.4078438; 0.0011482; 55.5977492; -10.3821127
389.9756701; -1110.3895467; -396.7479181; -1.4056261; 0.0010698; 55.2230374; -10.6429973
391.9755453; -1108.4168583; -396.4169820; -1.4035732; 0.0009825; 54.8362519; -10.9247540
393.9754205; -1106.4449884; -396.0821937; -1.4016874; 0.0009067; 54.4363686; -11.1649059
395.9752957; -1104.4739817; -395.7438782; -1.3999598; 0.0008049; 54.0246369; -11.4748261
397.9751710; -1102.5038067; -395.4024443; -1.3984698; 0.0007441; 53.5981805; -11.1130061
399.9750462; -1100.5340854; -395.0579669; -1.3967872; 0.0009386; 53.1819114; -10.2213910
401.9749214; -1098.5646650; -394.7096451; -1.3945872; 0.0012631; 52.7961427; -9.3986822
403.9747967; -1096.5962527; -394.3563784; -1.3917487; 0.0015710; 52.4389197; -8.5993557
405.9746719; -1094.6290017; -393.9969364; -1.3883030; 0.0018773; 52.1099321; -7.8086233
407.9745471; -1092.6631109; -393.6301101; -1.3842385; 0.0021865; 51.8093860; -7.0421852
409.9744224; -1090.6987994; -393.2546845; -1.3795609; 0.0024916; 51.5368363; -6.2468107
411.9742976; -1088.7363939; -392.8694680; -1.3742580; 0.0028116; 51.2938575; -5.5749873
413.9741728; -1086.7761342; -392.4732314; -1.3683497; 0.0030879; 51.0760341; -5.1168720
415.9740481; -1084.8183493; -392.0649087; -1.3619463; 0.0032843; 50.8752891; -4.7941425
417.9739233; -1082.8633716; -391.6437613; -1.3552373; 0.0034298; 50.6864841; -4.4388168
419.9737985; -1080.9113068; -391.2092055; -1.3482190; 0.0035886; 50.5110435; -4.0909052
421.9736738; -1078.9624138; -390.7606533; -1.3408857; 0.0037450; 50.3488124; -3.7247225
423.9735490; -1077.0169740; -390.2975237; -1.3332342; 0.0039087; 50.2006469; -3.3797578
425.9734242; -1075.0752760; -389.8192196; -1.3252582; 0.0040640; 50.0658243; -2.9995591
427.9732994; -1073.1373054; -389.3250942; -1.3169774; 0.0042330; 49.9458635; -2.6396536
429.9731747; -1071.2034470; -388.8145246; -1.3082941; 0.0043932; 49.8400574; -2.6250282
431.9730499; -1069.2742042; -388.2872946; -1.2998828; 0.0040228; 49.7346143; -3.5795709
433.9729251; -1067.3487675; -387.7444594; -1.2922702; 0.0035753; 49.5904676; -4.7306456
435.9728004; -1065.4274961; -387.1879353; -1.2855794; 0.0031163; 49.3993226; -5.9083131
437.9726756; -1063.5100831; -386.6195531; -1.2798103; 0.0026429; 49.1595494; -7.1133503
439.9725508; -1061.5961758; -386.0411984; -1.2750290; 0.0021434; 48.8693121; -8.3665324
441.9724261; -1059.6847544; -385.4546314; -1.2712187; 0.0016668; 48.5257213; -9.5402887
443.9723013; -1057.7740038; -384.8614009; -1.2685262; 0.0010121; 48.1309344; -11.1023858
445.9721765; -1055.8657541; -384.2645381; -1.2668361; 0.0008033; 47.6673901; -10.9643813
447.9720518; -1053.9589352; -383.6646911; -1.2651016; 0.0010898; 47.2051405; -9.7824720
449.9719270; -1052.0527030; -383.0604175; -1.2623487; 0.0016379; 46.7888645; -8.8155352
451.9718022; -1050.1480915; -382.4498116; -1.2586064; 0.0021034; 46.4105365; -7.8897362
453.9716775; -1048.2463072; -381.8312800; -1.2539402; 0.0025616; 46.0693057; -7.1799798
455.9715527; -1046.3480374; -381.2031714; -1.2484425; 0.0029272; 45.7565602; -6.5359566
457.9714279; -1044.4533028; -380.5639089; -1.2422447; 0.0032678; 45.4699967; -5.9210561
459.9713031; -1042.5625754; -379.9122078; -1.2353775; 0.0035993; 45.2088250; -5.3206643
461.9711784; -1040.6763514; -379.2468308; -1.2278498; 0.0039274; 44.9728421; -4.7314148
463.9710536; -1038.7952007; -378.5665808; -1.2196675; 0.0042527; 44.7619486; -4.1522847
465.9709288; -1036.9207965; -377.8706896; -1.2108425; 0.0045745; 44.5760468; -3.5810248
467.9708041; -1035.0526443; -377.1576111; -1.2013763; 0.0048927; 44.4150958; -3.0120891
469.9706793; -1033.1913095; -376.4261915; -1.1912752; 0.0052091; 44.2792630; -2.4477930
471.9705545; -1031.3375623; -375.6753660; -1.1805405; 0.0055214; 44.1685700; -1.9055297
473.9704298; -1029.4920054; -374.9040320; -1.1692012; 0.0058197; 44.0822065; -1.2114970
475.9703050; -1027.6560269; -374.1114308; -1.1571954; 0.0061907; 44.0272103; -1.2114970
477.9701802; -1025.8295316; -373.2961910; -1.1448341; 0.0060938; 43.9721452; -0.9910629
479.9700555; -1024.0130272; -372.4587318; -1.1328837; 0.0058060; 43.9270481; -0.4091852
481.9699307; -1022.2067653; -371.6004324; -1.1216383; 0.0054501; 43.9084151; 0.2874902
483.9698059; -1020.4101201; -370.7225656; -1.1110684; 0.0051197; 43.9215073; 0.9178973
485.9696811; -1018.6223293; -369.8262459; -1.1011760; 0.0047735; 43.9632820; 1.5658973
487.9695564; -1016.8429027; -368.9127593; -1.0919760; 0.0044250; 44.0344565; 2.2079191
489.9694316; -1015.0717656; -367.9836320; -1.0834779; 0.0040713; 44.1346178; 2.8522351
491.9693068; -1013.3084364; -367.0402137; -1.0756936; 0.0037122; 44.2636726; 3.5022209
493.9691821; -1011.5523841; -366.0838559; -1.0686345; 0.0033473; 44.4216245; 3.7245371
495.9690573; -1009.8027828; -365.1157750; -1.0623124; 0.0029754; 44.5889891; 3.6984899
497.9689325; -1008.0583133; -364.1369314; -1.0567362; 0.0025989; 44.7545638; 3.6726868
499.9688078; -1006.3191896; -363.1491688; -1.0519215; 0.0022137; 44.9183794; 3.6471240
501.9686830; -1004.5846524; -362.1538293; -1.0478805; 0.0018323; 45.0804658; 3.6217982
503.9685582; -1002.8539473; -361.1522427; -1.0445971; 0.0014380; 45.2408520; 3.5967056
505.9684335; -1001.1262880; -360.1457952; -1.0421618; 0.0010235; 45.3995662; 3.5718430
507.9683087; -999.4004895; -359.1355030; -1.0402319; 0.0009049; 45.5566361; 3.5472070
509.9681839; -997.6771689; -358.1221402; -1.0380567; 0.0013391; 45.7120885; -2.9245235
511.9680592; -995.9562537; -357.1040146; -1.0349318; 0.0017568; 45.5839629; -8.8942561
513.9679344; -994.2385440; -356.0796241; -1.0310394; 0.0021457; 45.1920664; -8.1354319
515.9678096; -992.5250328; -355.0477402; -1.0263411; 0.0025479; 44.8306053; -7.4335484
517.9676848; -990.8165514; -354.0069914; -1.0208597; 0.0029312; 44.4977621; -6.7546439
519.9675601; -989.1152763; -352.9569106; -1.0146194; 0.0033107; 44.1931436; -6.1039631
521.9674353; -987.4206727; -351.8953961; -1.0076263; 0.0036821; 43.9160519; -5.4734444
