# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
271.5866483; -198.2200192; -57.5946344; 2.6801096; 0.0111351; 30.8129546; 0.8344952
273.5836089; -199.0895009; -59.3920397; 2.7017706; 0.0105598; 30.8669901; 1.3434247
275.5805695; -199.9209824; -61.2075427; 2.7222600; 0.0099638; 30.9537818; 1.8544492
277.5775302; -200.7164635; -63.0398843; 2.7415605; 0.0093587; 31.0731900; 2.3603401
279.5744908; -201.4774695; -64.8865623; 2.7596406; 0.0087412; 31.2245120; 2.8682296
281.5714515; -202.2059094; -66.7456992; 2.7764763; 0.0081231; 31.4074136; 3.3706060
283.5684121; -202.9039297; -68.6159244; 2.7920949; 0.0076568; 31.6209988; 3.7191266
285.5653728; -203.5731261; -70.4969326; 2.8075378; 0.0078065; 31.8550069; 3.4442391
287.5623334; -204.2131059; -72.3887479; 2.8232957; 0.0079733; 32.0701962; 3.1566666
289.5592941; -204.8227968; -74.2902812; 2.8394042; 0.0081655; 32.2661582; 2.8481482
291.5562547; -205.4013671; -76.2013830; 2.8559106; 0.0083749; 32.4419519; 2.5277911
293.5532154; -205.9479144; -78.1219474; 2.8728546; 0.0086012; 32.5971784; 2.1964915
295.5501760; -206.4614296; -80.0517546; 2.8902697; 0.0088428; 32.7314628; 1.8566593
297.5471367; -206.9407706; -81.9903186; 2.9081967; 0.0091097; 32.8445430; 1.4985046
299.5440973; -207.3847430; -83.9370694; 2.9266167; 0.0093373; 32.9355266; 1.1934051
301.5410580; -207.7924237; -85.8919202; 2.9453853; 0.0094136; 33.0078064; 1.0627555
303.5380186; -208.1633053; -87.8541829; 2.9641955; 0.0094205; 33.0720402; 1.0126499
305.5349793; -208.4972127; -89.8231050; 2.9830081; 0.0094179; 33.1331297; 0.9748594
307.5319399; -208.7940375; -91.7979884; 3.0018085; 0.0094110; 33.1918333; 0.9433839
309.5289006; -209.0536734; -93.7778888; 3.0205899; 0.0094009; 33.2485428; 0.9166700
311.5258612; -209.2761061; -95.7623778; 3.0393515; 0.0093887; 33.3035540; 0.8935336
313.5228219; -209.4612985; -97.7507402; 3.0580886; 0.0093749; 33.3570894; 0.8731275
315.5197825; -209.6092345; -99.7422342; 3.0767964; 0.0093596; 33.4093193; 0.8553396
317.5167432; -209.7199221; -101.7361233; 3.0954707; 0.0093428; 33.4604060; 0.8400358
319.5137038; -209.7933934; -103.7317061; 3.1141075; 0.0093235; 33.5105030; 0.8282784
321.5106645; -209.8297019; -105.7283532; 3.1327048; 0.0093018; 33.5598255; 0.8198116
323.5076251; -209.8289167; -107.7253358; -3.1319263; 0.0092790; 33.6085726; 0.8130712
325.5045858; -209.7911287; -109.7219324; -3.1134187; 0.0092555; 33.6568491; 0.8075041
327.5015464; -209.7164472; -111.7174427; -3.0949599; 0.0092308; 33.7047267; 0.8037102
329.4985071; -209.6050025; -113.7111620; -3.0765546; 0.0092046; 33.7523119; 0.8019233
331.4954677; -209.4569150; -115.7026883; -3.0581934; 0.0091831; 33.7997245; 0.7949710
333.4924284; -209.2723060; -117.6910305; -3.0398027; 0.0092570; 33.8466605; 0.6791720
335.4893890; -209.0509877; -119.6755997; -3.0212440; 0.0093110; 33.8867081; 0.5903656
337.4863497; -208.7928086; -121.6557538; -3.0026314; 0.0093279; 33.9214808; 0.5474947
339.4833103; -208.4977899; -123.6307776; -2.9839937; 0.0093387; 33.9536966; 0.5132968
341.4802710; -208.1659901; -125.5999491; -2.9653274; 0.0093563; 33.9838723; 0.4726146
343.4772316; -207.7974640; -127.5625329; -2.9466206; 0.0093803; 34.0116328; 0.4259314
345.4741923; -207.3922375; -129.5178844; -2.9278608; 0.0094097; 34.0366317; 0.3749015
347.4711529; -206.9503347; -131.4653063; -2.9090368; 0.0094441; 34.0586204; 0.3199124
349.4681136; -206.4717748; -133.4040832; -2.8901384; 0.0094835; 34.0773727; 0.2613825
351.4650742; -205.9565758; -135.3334788; -2.8711563; 0.0095274; 34.0926865; 0.1996943
353.4620349; -205.4047991; -137.2525940; -2.8520833; 0.0095759; 34.1043815; 0.1352385
355.4589955; -204.8164158; -139.1608422; -2.8329093; 0.0096282; 34.1122994; 0.0688232
357.4559562; -204.1914433; -141.0574592; -2.8136326; 0.0096733; 34.1163281; 0.0135514
359.4529168; -203.5299446; -142.9416760; -2.7942842; 0.0096869; 34.1171213; -0.0028605
361.4498775; -202.8321317; -144.8127637; -2.7749781; 0.0096471; 34.1169539; 0.0436749
363.4468381; -202.0984315; -146.6700179; -2.7557693; 0.0095919; 34.1195102; 0.1061215
365.4437987; -201.3292962; -148.5128701; -2.7366677; 0.0095395; 34.1257207; 0.1627909
367.4407594; -200.5251852; -150.3407592; -2.7176673; 0.0094899; 34.1352456; 0.2139197
369.4377200; -199.6865743; -152.1530911; -2.6987629; 0.0094431; 34.1477579; 0.2599543
371.4346807; -198.8139397; -153.9492818; -2.6799500; 0.0093987; 34.1629566; 0.3013058
373.4316413; -197.9077560; -155.7287632; -2.6612242; 0.0093565; 34.1805646; 0.3385140
375.4286020; -196.9684713; -157.4910268; -2.6425808; 0.0093158; 34.2003362; 0.3726043
