# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
3471.6523914; -2081.8524137; -414.1052401; -1.5756803; 0.0007692; 56.8645786; 1.4628677
3473.6521912; -2079.8526312; -414.1134961; -1.5741828; 0.0007284; 56.9160011; 1.4463552
3475.6519910; -2077.8528388; -414.1188391; -1.5727670; 0.0006876; 56.9667976; 1.4300406
3477.6517907; -2075.8530408; -414.1214324; -1.5714328; 0.0006468; 57.0169766; 1.4139211
3479.6515905; -2073.8532412; -414.1214390; -1.5701801; 0.0006060; 57.0665466; 1.3979942
3481.6513903; -2071.8534430; -414.1190222; -1.5690091; 0.0005652; 57.1155159; 1.3822572
3483.6511900; -2069.8536488; -414.1143452; -1.5679196; 0.0005244; 57.1638927; 1.3667077
3485.6509898; -2067.8538606; -414.1075711; -1.5669118; 0.0004836; 57.2116851; 1.3513432
3487.6507896; -2065.8540798; -414.0988630; -1.5659855; 0.0004428; 57.2589010; 1.3361612
3489.6505893; -2063.8543076; -414.0883843; -1.5651408; 0.0004020; 57.3055482; 1.3211593
3491.6503891; -2061.8545444; -414.0762979; -1.5643778; 0.0003612; 57.3516343; 1.3063352
3493.6501889; -2059.8547904; -414.0627671; -1.5636963; 0.0003204; 57.3971670; 1.2916865
3495.6499886; -2057.8550456; -414.0479550; -1.5630963; 0.0002796; 57.4421536; 1.2772110
3497.6497884; -2055.8553093; -414.0320249; -1.5625780; 0.0002388; 57.4866014; 1.2629063
3499.6495882; -2053.8555808; -414.0151398; -1.5621413; 0.0001979; 57.5305176; 1.2487703
3501.6493879; -2051.8558592; -413.9974635; -1.5617867; 0.0001568; 57.5739094; 1.2348008
3503.6491877; -2049.8561432; -413.9791603; -1.5615144; 0.0001156; 57.6167836; 1.2209955
3505.6489874; -2047.8564315; -413.9603911; -1.5613182; 0.0000810; 57.6591471; 1.2073525
3507.6487872; -2045.8567229; -413.9412940; -1.5611820; 0.0000592; 57.7010066; 1.1938695
3509.6485870; -2043.8570166; -413.9219591; -1.5610770; 0.0000490; 57.7423689; 1.1805445
3511.6483867; -2041.8573123; -413.9024265; -1.5609816; 0.0000467; 57.7832404; 1.1673756
3513.6481865; -2039.8576097; -413.8827063; -1.5608886; 0.0000463; 57.8236276; 1.1543607
3515.6479863; -2037.8579090; -413.8628010; -1.5607965; 0.0000458; 57.8635368; 1.1414978
3517.6477860; -2035.8582102; -413.8427125; -1.5607053; 0.0000454; 57.9029742; 1.1287849
3519.6475858; -2033.8585131; -413.8224424; -1.5606150; 0.0000449; 57.9419460; 1.1162203
3521.6473856; -2031.8588179; -413.8019925; -1.5605256; 0.0000445; 57.9804583; 1.1038020
3523.6471853; -2029.8591246; -413.7813648; -1.5604370; 0.0000441; 58.0185170; 1.0915281
3525.6469851; -2027.8594330; -413.7605608; -1.5603494; 0.0000436; 58.0561279; 1.0793968
3527.6467849; -2025.8597433; -413.7395825; -1.5602626; 0.0000432; 58.0932969; 1.0674063
3529.6465846; -2023.8600554; -413.7184316; -1.5601768; 0.0000427; 58.1300296; 1.0555549
3531.6463844; -2021.8603693; -413.6971099; -1.5600918; 0.0000423; 58.1663316; 1.0438408
3533.6461842; -2019.8606850; -413.6756191; -1.5600077; 0.0000418; 58.2022085; 1.0322622
3535.6459839; -2017.8610025; -413.6539611; -1.5599245; 0.0000414; 58.2376658; 1.0208175
3537.6457837; -2015.8613218; -413.6321376; -1.5598422; 0.0000409; 58.2727087; 1.0095050
3539.6455834; -2013.8616429; -413.6101504; -1.5597608; 0.0000405; 58.3073425; 0.9983230
3541.6453832; -2011.8619658; -413.5880013; -1.5596803; 0.0000400; 58.3415725; 0.9872699
3543.6451830; -2009.8622905; -413.5656921; -1.5596006; 0.0000396; 58.3754038; 0.9763442
3545.6449827; -2007.8626170; -413.5432245; -1.5595219; 0.0000392; 58.4088414; 0.9655442
3547.6447825; -2005.8629452; -413.5206004; -1.5594440; 0.0000387; 58.4418903; 0.9548683
3549.6445823; -2003.8632752; -413.4978215; -1.5593671; 0.0000383; 58.4745554; 0.9443151
3551.6443820; -2001.8636069; -413.4748896; -1.5592910; 0.0000378; 58.5068416; 0.9338830
3553.6441818; -1999.8639403; -413.4518065; -1.5592158; 0.0000374; 58.5387536; 0.9235705
3555.6439816; -1997.8642755; -413.4285740; -1.5591416; 0.0000369; 58.5702961; 0.9133762
3557.6437813; -1995.8646124; -413.4051938; -1.5590682; 0.0000365; 58.6014738; 0.9032986
3559.6435811; -1993.8649511; -413.3816677; -1.5589957; 0.0000360; 58.6322911; 0.8933363
3561.6433809; -1991.8652914; -413.3579976; -1.5589241; 0.0000356; 58.6627526; 0.8834877
3563.6431806; -1989.8656334; -413.3341851; -1.5588533; 0.0000351; 58.6928628; 0.8737517
3565.6429804; -1987.8659771; -413.3102322; -1.5587835; 0.0000347; 58.7226260; 0.8641268
3567.6427802; -1985.8663224; -413.2861405; -1.5587146; 0.0000342; 58.7520464; 0.8546115
3569.6425799; -1983.8666695; -413.2619118; -1.5586465; 0.0000338; 58.7811285; 0.8452047
3571.6423797; -1981.8670181; -413.2375480; -1.5585794; 0.0000334; 58.8098763; 0.8359050
3573.6421794; -1979.8673684; -413.2130508; -1.5585131; 0.0000329; 58.8382939; 0.8267110
3575.6419792; -1977.8677203; -413.1884219; -1.5584478; 0.0000325; 58.8663855; 0.8176215
3577.6417790; -1975.8680738; -413.1636633; -1.5583833; 0.0000320; 58.8941551; 0.8086353
3579.6415787; -1973.8684289; -413.1387766; -1.5583197; 0.0000316; 58.9216066; 0.7997510
3581.6413785; -1971.8687856; -413.1137636; -1.5582570; 0.0000311; 58.9487439; 0.7909675
3583.6411783; -1969.8691438; -413.0886261; -1.5581952; 0.0000307; 58.9755709; 0.7822836
3585.6409780; -1967.8695036; -413.0633660; -1.5581343; 0.0000302; 59.0020913; 0.7736979
3587.6407778; -1965.8698649; -413.0379849; -1.5580742; 0.0000298; 59.0283090; 0.7652095
3589.6405776; -1963.8702277; -413.0124847; -1.5580151; 0.0000293; 59.0542276; 0.7568170
3591.6403773; -1961.8705920; -412.9868672; -1.5579569; 0.0000289; 59.0798507; 0.7485194
3593.6401771; -1959.8709578; -412.9611341; -1.5578995; 0.0000285; 59.1051820; 0.7403154
3595.6399769; -1957.8713251; -412.9352871; -1.5578431; 0.0000280; 59.1302249; 0.7322041
3597.6397766; -1955.8716938; -412.9093282; -1.5577875; 0.0000276; 59.1549831; 0.7241842
3599.6395764; -1953.8720640; -412.8832591; -1.5577328; 0.0000271; 59.1794599; 0.7162547
3601.6393762; -1951.8724356; -412.8570815; -1.5576790; 0.0000267; 59.2036587; 0.7084146
3603.6391759; -1949.8728086; -412.8307972; -1.5576261; 0.0000262; 59.2275829; 0.7006627
3605.6389757; -1947.8731829; -412.8044081; -1.5575741; 0.0000258; 59.2512358; 0.6929980
3607.6387754; -1945.8735586; -412.7779159; -1.5575230; 0.0000253; 59.2746207; 0.6854194
3609.6385752; -1943.8739357; -412.7513224; -1.5574728; 0.0000249; 59.2977408; 0.6779260
3611.6383750; -1941.8743141; -412.7246293; -1.5574235; 0.0000244; 59.3205993; 0.6705168
3613.6381747; -1939.8746938; -412.6978385; -1.5573750; 0.0000240; 59.3431992; 0.6631906
3615.6379745; -1937.8750748; -412.6709517; -1.5573275; 0.0000236; 59.3655438; 0.6559467
3617.6377743; -1935.8754570; -412.6439707; -1.5572808; 0.0000231; 59.3876361; 0.6487839
3619.6375740; -1933.8758405; -412.6168974; -1.5572351; 0.0000227; 59.4094790; 0.6417014
3621.6373738; -1931.8762253; -412.5897334; -1.5571902; 0.0000222; 59.4310755; 0.6346982
3623.6371736; -1929.8766112; -412.5624806; -1.5571462; 0.0000218; 59.4524287; 0.6277733
3625.6369733; -1927.8769983; -412.5351407; -1.5571031; 0.0000213; 59.4735413; 0.6209258
3627.6367731; -1925.8773866; -412.5077155; -1.5570609; 0.0000209; 59.4944163; 0.6141549
3629.6365729; -1923.8777761; -412.4802069; -1.5570196; 0.0000204; 59.5150565; 0.6074597
3631.6363726; -1921.8781667; -412.4526165; -1.5569792; 0.0000200; 59.5354646; 0.6008391
