x,y
400.05404913180973,-1105.0189861794934
399.2433830109658,-1097.5350305140018
398.7486158782849,-1093.5579790398479
397.2417103762273,-1085.2222816748545
395.7436549429549,-1077.9158011591062
394.0159796968801,-1070.6113010980189
392.0596682347823,-1063.4231375800446
389.7554869634332,-1055.8376943254843
387.57300120964646,-1049.051763318479
385.33851945772767,-1042.8952887644991
382.5785475107841,-1035.7140562143177
379.70868382649496,-1029.105594791472
376.1772084388649,-1021.8223372651264
372.0890711876564,-1013.7376228570938
368.5882590513211,-1007.1917802300304
363.75387113459874,-999.1134893354028
357.85050205676816,-990.1019817665219
352.4460158216534,-982.4860539874062
345.7683183414629,-973.6802515713498
338.57644800527487,-965.1647779839113
332.5479112645844,-958.4119449583814
323.45498975156806,-949.3400860941038
314.08031737152487,-940.6718165716156
306.10055583156645,-933.9929190119728
296.39425478328485,-926.8142071692273
288.7697459361516,-921.3902430636808
280.68846552213654,-916.2561013875529
273.359340812196,-911.8016755282879
264.65055700787343,-907.1303574107587
255.82942760619335,-902.7459018919617
246.08983918488957,-898.3693165667355
239.22808491939213,-895.6834739204496
228.28547688003164,-891.603092703037
220.6281584232347,-889.0384197393432
212.97476645663846,-886.9311544680968
205.72565890988335,-885.1063218098134
198.01879138080403,-883.4569490551949
188.3582246468868,-881.5955874146894
177.84002934244927,-880.1418290017173
168.41643620631658,-879.1361268637702
158.99529453844298,-878.4162969710305
149.17526378657203,-878.0429573506117
138.55549274408258,-878.1339006749913
122.94400661240797,-878.5534688448533
105.3233734521782,-878.9902008548379
87.29993148928043,-879.3159769978374
71.34352819132619,-879.6812102338299
52.17297926393803,-880.1310779433697
29.84568818693515,-880.6650652680546
2.352507882518694,-881.3003132352605
-26.289246905012988,-881.888092068024
-51.77355178736616,-882.4748133290559
-65.37639070174191,-882.8196664955467
-74.04051835858263,-883.3510681772605
-80.29367102158722,-883.861884418875
-89.24140622431878,-884.7959557427093
-97.95562392170541,-886.1854717060924
-106.7822141792858,-887.8618412418291
-113.65755200211424,-889.4643760863692
-118.8710956578143,-890.7096455637366
-126.57160081865732,-892.7755620740354
-134.81636072031688,-895.3618340855464
-140.25367847748566,-897.2951698899269
-146.09234153316356,-899.2891049999744
-152.6140102384379,-901.9750309986994
-160.27792180876713,-905.356861250475
-167.19655785139184,-908.6179710831493
-174.0563335021725,-912.0501175718382
-179.08404607174452,-914.8948366111144
-186.39576047402807,-919.1885428735986
-193.07749508856796,-923.3053336851299
-200.09781904425472,-928.1111795157194
-208.37277268106118,-933.8997893258929
-214.1895672599785,-938.4666520170867
-220.40430577471852,-943.4943522261456
-226.1351214502938,-948.6661332314834
-230.40785298566334,-952.533666995354
-234.27924259763677,-956.3406017441303
-239.34494002896827,-961.4728772910312
-245.03236244770233,-967.7540751295164
-250.37536511104554,-974.0323419291526
-256.39701585052535,-981.5171993840486
-260.71161443251185,-987.2149003194645
-265.534106088453,-993.9461952801794
-269.3885051405523,-999.7543473197147
-274.4284701846773,-1007.9170423299074
-279.3487710864283,-1016.6505427509546
-283.02076140162535,-1023.6579723497853
-286.74384046928026,-1031.4092064248398
-289.1646009880351,-1037.0336336186156
-292.1462867819937,-1044.206750759855
-295.96377001760993,-1054.3604524955153
-298.0323307340732,-1060.8968122592196
-300.43511596205644,-1068.6368463337421
-302.10476310248487,-1074.8267303723842
-303.6036549352575,-1080.8436197414994
-304.9819026082987,-1087.5456758746877
-306.3577215183759,-1094.5336289638653
-307.1726138505619,-1099.972891186364
