Time;Architect frame position - Earth-fixed/X;Architect frame position - Earth-fixed/Y;Architect frame position - Earth-fixed/Z;Architect frame position - Earth-fixed/Roll;Architect frame position - Earth-fixed/Pitch;Architect frame position - Earth-fixed/Yaw;CoG position/X;CoG position/Y;CoG position/Z;CoG position/Roll;CoG position/Pitch;CoG position/Yaw;Speed/X;Speed/Y;Speed/Z;Roll speed;Pitch speed;Yaw speed;CoG Acceleration/X;CoG Acceleration/Y;CoG Acceleration/Z;Roll acceleration;Pitch acceleration;Yaw acceleration;Tangential speed;Engine speed;Gas pedal
s;m;m;m;rad;rad;rad;m;m;m;rad;rad;rad;m/s;m/s;m/s;rad/s;rad/s;rad/s;m/s²;m/s²;m/s²;rad/s²;rad/s²;rad/s²;m/s;rad/s;
38.9232;-223.333;-2319.24;0.249031;0.159053;-0.00452074;2.31946;-224.467;-2317.92;0.485112;-0.159053;0.00452074;-0.822128;27.4467;0.0377543;0.132539;-0.00107842;-0.0172467;0.10724;-0.00364743;2.94479;0.472614;-3.4412e-005;-0.000287221;-0.00106444;27.4467;701.778;0.111189
38.9332;-223.14;-2319.44;0.24904;0.15906;-0.00452059;2.32057;-224.276;-2318.13;0.485121;-0.15906;0.00452059;-0.821019;27.4467;0.0377595;0.13254;-0.00108159;-0.0172438;0.107247;-0.00436756;2.94473;0.472657;-0.000118104;-0.000111429;-0.000554789;27.4467;701.778;0.111154
38.9432;-222.947;-2319.65;0.249049;0.159066;-0.00452045;2.32168;-224.084;-2318.33;0.485129;-0.159066;0.00452045;-0.81991;27.4467;0.0377647;0.132542;-0.00108476;-0.0172408;0.107253;-0.0050877;2.94467;0.472699;-0.000201796;6.43639e-005;-4.51422e-005;27.4467;701.778;0.111119
38.9532;-222.755;-2319.85;0.249057;0.159072;-0.0045203;2.32279;-223.893;-2318.54;0.485137;-0.159072;0.0045203;-0.818801;27.4467;0.03777;0.132543;-0.00108793;-0.0172378;0.107259;-0.00580783;2.94461;0.472742;-0.000285489;0.000240156;0.000464504;27.4467;701.778;0.111084
38.9632;-222.561;-2320.05;0.249067;0.159078;-0.00452018;2.3239;-223.701;-2318.74;0.485146;-0.159078;0.00452018;-0.817693;27.4467;0.037773;0.132545;-0.00109202;-0.0172369;0.107265;-0.0060673;2.94458;0.472764;-0.000328971;0.000249947;0.000603247;27.4467;701.778;0.111073
38.9732;-222.367;-2320.26;0.249076;0.159084;-0.00452007;2.32501;-223.509;-2318.94;0.485154;-0.159084;0.00452007;-0.816584;27.4467;0.0377752;0.132547;-0.00109651;-0.017237;0.10727;-0.00613111;2.94458;0.472777;-0.000355374;0.00018923;0.000584454;27.4467;701.778;0.111072
38.9832;-222.173;-2320.46;0.249085;0.159091;-0.00451997;2.32612;-223.316;-2319.15;0.485163;-0.159091;0.00451997;-0.815476;27.4467;0.0377774;0.132549;-0.001101;-0.017237;0.107276;-0.00619491;2.94457;0.472791;-0.000381777;0.000128513;0.000565661;27.4467;701.778;0.111072
38.9932;-221.98;-2320.66;0.249094;0.159097;-0.00451986;2.32723;-223.124;-2319.35;0.485171;-0.159097;0.00451986;-0.814367;27.4467;0.0377795;0.132551;-0.00110549;-0.0172371;0.107281;-0.00625872;2.94456;0.472804;-0.00040818;6.77959e-005;0.000546868;27.4467;701.778;0.111071
39.0032;-221.786;-2320.86;0.249103;0.159103;-0.00451975;2.32833;-222.931;-2319.55;0.48518;-0.159103;0.00451975;-0.813258;27.4467;0.0377817;0.132553;-0.00110998;-0.0172371;0.107286;-0.00632253;2.94455;0.472818;-0.000434583;7.07905e-006;0.000528075;27.4467;701.778;0.11107
39.0132;-221.591;-2321.06;0.249112;0.159109;-0.00451963;2.32944;-222.738;-2319.76;0.485188;-0.159109;0.00451963;-0.812149;27.4467;0.0377851;0.132554;-0.00111197;-0.0172371;0.107289;-0.00630911;2.94458;0.472826;-0.000389972;-3.53285e-006;0.00047358;27.4467;701.778;0.111072
39.0232;-221.396;-2321.27;0.249121;0.159116;-0.00451949;2.33055;-222.545;-2319.96;0.485197;-0.159116;0.00451949;-0.811041;27.4467;0.0377887;0.132554;-0.00111335;-0.0172371;0.107291;-0.00627663;2.94462;0.472833;-0.000327826;-1.77389e-006;0.000410269;27.4467;701.779;0.111074
39.0332;-221.201;-2321.47;0.249131;0.159122;-0.00451936;2.33166;-222.351;-2320.16;0.485206;-0.159122;0.00451936;-0.809932;27.4467;0.0377924;0.132555;-0.00111473;-0.017237;0.107294;-0.00624415;2.94466;0.47284;-0.000265681;-1.49242e-008;0.000346958;27.4467;701.779;0.111076
39.0432;-221.006;-2321.67;0.24914;0.159128;-0.00451923;2.33277;-222.158;-2320.36;0.485214;-0.159128;0.00451923;-0.808823;27.4467;0.037796;0.132555;-0.00111612;-0.017237;0.107296;-0.00621167;2.9447;0.472846;-0.000203536;1.74404e-006;0.000283647;27.4467;701.779;0.111078
39.0532;-220.811;-2321.87;0.249149;0.159135;-0.00451909;2.33388;-221.964;-2320.57;0.485223;-0.159135;0.00451909;-0.807714;27.4467;0.0377997;0.132556;-0.0011175;-0.017237;0.107298;-0.0061792;2.94474;0.472853;-0.000141391;3.50301e-006;0.000220336;27.4467;701.779;0.11108
39.0632;-220.625;-2322.06;0.249158;0.159141;-0.00451896;2.33493;-221.78;-2320.76;0.485231;-0.159141;0.00451896;-0.806663;27.4467;0.0378032;0.132556;-0.00111941;-0.0172357;0.107299;-0.00616176;2.94474;0.472861;-0.000147403;2.8529e-005;0.000203351;27.4467;701.779;0.11108
39.0732;-220.441;-2322.25;0.249167;0.159147;-0.00451883;2.33597;-221.596;-2320.95;0.48524;-0.159147;0.00451883;-0.805618;27.4467;0.0378066;0.132555;-0.00112138;-0.0172343;0.107301;-0.00614595;2.94474;0.472868;-0.000160762;5.6063e-005;0.00019136;27.4467;701.779;0.11108
39.0832;-220.256;-2322.44;0.249176;0.159153;-0.00451869;2.33702;-221.413;-2321.14;0.485248;-0.159153;0.00451869;-0.804574;27.4468;0.0378101;0.132555;-0.00112335;-0.0172329;0.107302;-0.00613014;2.94474;0.472875;-0.000174121;8.3597e-005;0.00017937;27.4468;701.779;0.11108
39.0932;-220.071;-2322.63;0.249185;0.159159;-0.00451856;2.33806;-221.23;-2321.33;0.485256;-0.159159;0.00451856;-0.803529;27.4468;0.0378136;0.132555;-0.00112532;-0.0172314;0.107304;-0.00611433;2.94473;0.472883;-0.00018748;0.000111131;0.000167379;27.4468;701.78;0.111081
39.1032;-219.887;-2322.81;0.249194;0.159165;-0.00451843;2.33911;-221.046;-2321.52;0.485264;-0.159165;0.00451843;-0.802484;27.4468;0.0378171;0.132555;-0.00112729;-0.01723;0.107305;-0.00609852;2.94473;0.47289;-0.000200838;0.000138665;0.000155388;27.4468;701.78;0.111081
39.1132;-219.693;-2323.01;0.249204;0.159171;-0.00451829;2.3402;-220.854;-2321.71;0.485273;-0.159171;0.00451829;-0.801394;27.4468;0.0378213;0.132554;-0.00112918;-0.0172286;0.107308;-0.00609141;2.94473;0.472899;-0.000201564;0.000146257;0.000185418;27.4468;701.78;0.11108
39.1232;-219.496;-2323.21;0.249213;0.159178;-0.00451815;2.34131;-220.659;-2321.91;0.485282;-0.159178;0.00451815;-0.800286;27.4468;0.037826;0.132554;-0.00113104;-0.0172271;0.107312;-0.00608799;2.94473;0.472908;-0.000196958;0.000145433;0.000233182;27.4468;701.78;0.111079
39.1332;-219.299;-2323.41;0.249223;0.159185;-0.00451802;2.34242;-220.463;-2322.12;0.485291;-0.159185;0.00451802;-0.799177;27.4468;0.0378306;0.132553;-0.0011329;-0.0172257;0.107316;-0.00608456;2.94473;0.472918;-0.000192351;0.000144609;0.000280946;27.4468;701.78;0.111078
39.1432;-219.102;-2323.61;0.249232;0.159191;-0.00451788;2.34352;-220.267;-2322.32;0.4853;-0.159191;0.00451788;-0.798069;27.4468;0.0378352;0.132553;-0.00113476;-0.0172242;0.10732;-0.00608114;2.94473;0.472927;-0.000187745;0.000143785;0.00032871;27.4468;701.781;0.111078
39.1532;-218.905;-2323.81;0.249242;0.159198;-0.00451774;2.34463;-220.072;-2322.52;0.485309;-0.159198;0.00451774;-0.79696;27.4468;0.0378398;0.132552;-0.00113662;-0.0172228;0.107324;-0.00607771;2.94473;0.472937;-0.000183139;0.00014296;0.000376474;27.4468;701.781;0.111077
39.1632;-218.71;-2324;0.249251;0.159204;-0.00451757;2.34572;-219.878;-2322.71;0.485318;-0.159204;0.00451757;-0.795869;27.4468;0.0378465;0.13255;-0.00113798;-0.01723;0.107309;-0.00554632;2.94474;0.472942;-0.000172984;-2.96409e-005;6.43207e-006;27.4468;701.781;0.111105
39.1732;-218.516;-2324.2;0.249261;0.159211;-0.00451739;2.34681;-219.685;-2322.91;0.485326;-0.159211;0.00451739;-0.794783;27.4468;0.0378536;0.132548;-0.00113923;-0.0172393;0.107289;-0.0048855;2.94475;0.472946;-0.000161469;-0.00024435;-0.000466027;27.4468;701.782;0.111141
39.1832;-218.322;-2324.39;0.249271;0.159217;-0.00451721;2.3479;-219.493;-2323.1;0.485335;-0.159217;0.00451721;-0.793697;27.4469;0.0378608;0.132546;-0.00114048;-0.0172486;0.10727;-0.00422468;2.94476;0.47295;-0.000149954;-0.00045906;-0.000938487;27.4469;701.783;0.111177
39.1932;-218.127;-2324.58;0.24928;0.159224;-0.00451703;2.34898;-219.3;-2323.3;0.485344;-0.159224;0.00451703;-0.792611;27.4469;0.037868;0.132544;-0.00114172;-0.0172579;0.10725;-0.00356386;2.94478;0.472954;-0.000138439;-0.000673769;-0.00141095;27.4469;701.783;0.111212
39.2032;-217.933;-2324.78;0.24929;0.15923;-0.00451685;2.35007;-219.107;-2323.49;0.485353;-0.15923;0.00451685;-0.791524;27.4469;0.0378751;0.132542;-0.00114297;-0.0172672;0.10723;-0.00290305;2.94479;0.472958;-0.000126925;-0.000888478;-0.00188341;27.4469;701.784;0.111248
39.2132;-217.738;-2324.97;0.249299;0.159237;-0.00451668;2.35115;-218.913;-2323.69;0.485362;-0.159237;0.00451668;-0.790438;27.4469;0.0378831;0.132541;-0.00114474;-0.0172666;0.107229;-0.00326569;2.94478;0.472986;-0.000135057;-0.000733311;-0.0016024;27.4469;701.784;0.111229
39.2232;-217.543;-2325.16;0.249309;0.159243;-0.0045165;2.35224;-218.719;-2323.88;0.485371;-0.159243;0.0045165;-0.789351;27.4469;0.0378913;0.13254;-0.00114663;-0.0172636;0.107233;-0.00387983;2.94477;0.47302;-0.000148018;-0.000487253;-0.00113624;27.4469;701.784;0.111196
39.2332;-217.347;-2325.36;0.249319;0.15925;-0.00451633;2.35333;-218.525;-2324.08;0.48538;-0.15925;0.00451633;-0.788265;27.447;0.0378994;0.132539;-0.00114853;-0.0172606;0.107236;-0.00449398;2.94476;0.473055;-0.000160978;-0.000241194;-0.000670081;27.447;701.784;0.111163
39.2432;-217.152;-2325.55;0.249328;0.159257;-0.00451616;2.35441;-218.331;-2324.27;0.485389;-0.159257;0.00451616;-0.787178;27.447;0.0379076;0.132538;-0.00115042;-0.0172576;0.10724;-0.00510812;2.94475;0.473089;-0.000173939;4.86436e-006;-0.000203923;27.447;701.784;0.111129
39.2532;-216.957;-2325.74;0.249338;0.159263;-0.00451598;2.3555;-218.138;-2324.47;0.485397;-0.159263;0.00451598;-0.786091;27.447;0.0379157;0.132537;-0.00115232;-0.0172546;0.107243;-0.00572226;2.94474;0.473124;-0.0001869;0.000250923;0.000262236;27.447;701.784;0.111096
39.2632;-216.761;-2325.94;0.249348;0.15927;-0.00451586;2.35659;-217.943;-2324.66;0.485406;-0.15927;0.00451586;-0.785005;27.447;0.0379217;0.132538;-0.00115392;-0.0172529;0.107247;-0.00591473;2.94473;0.473163;-0.000183543;0.000274626;0.000363775;27.447;701.784;0.111087
39.2732;-216.564;-2326.13;0.249357;0.159276;-0.00451576;2.35767;-217.748;-2324.85;0.485416;-0.159276;0.00451576;-0.783919;27.447;0.0379272;0.132539;-0.00115544;-0.0172514;0.107251;-0.00600436;2.94471;0.473203;-0.000176207;0.000244107;0.0003764;27.447;701.784;0.111083
39.2832;-216.368;-2326.32;0.249367;0.159283;-0.00451565;2.35876;-217.553;-2325.05;0.485425;-0.159283;0.00451565;-0.782832;27.447;0.0379326;0.132541;-0.00115697;-0.01725;0.107256;-0.006094;2.94469;0.473243;-0.000168871;0.000213588;0.000389024;27.447;701.784;0.111079
39.2932;-216.172;-2326.51;0.249377;0.15929;-0.00451555;2.35985;-217.358;-2325.24;0.485434;-0.15929;0.00451555;-0.781746;27.447;0.037938;0.132542;-0.0011585;-0.0172485;0.10726;-0.00618364;2.94467;0.473283;-0.000161535;0.000183069;0.000401649;27.447;701.784;0.111075
39.3032;-215.975;-2326.7;0.249386;0.159296;-0.00451544;2.36093;-217.163;-2325.43;0.485443;-0.159296;0.00451544;-0.780659;27.447;0.0379435;0.132544;-0.00116003;-0.017247;0.107264;-0.00627327;2.94466;0.473323;-0.000154199;0.000152551;0.000414274;27.447;701.784;0.111071
39.3132;-215.778;-2326.89;0.249396;0.159303;-0.00451533;2.36202;-216.967;-2325.62;0.485452;-0.159303;0.00451533;-0.779573;27.447;0.0379476;0.132545;-0.00116224;-0.017246;0.107267;-0.0062764;2.94465;0.47334;-0.000166465;0.000138395;0.000392184;27.447;701.784;0.111071
39.3232;-215.581;-2327.08;0.249406;0.15931;-0.00451522;2.36311;-216.771;-2325.82;0.485461;-0.15931;0.00451522;-0.778486;27.447;0.0379515;0.132546;-0.00116462;-0.017245;0.107269;-0.00625845;2.94464;0.473351;-0.000183505;0.000128224;0.00036164;27.447;701.785;0.111071
39.3332;-215.383;-2327.28;0.249416;0.159317;-0.00451511;2.36419;-216.575;-2326.01;0.48547;-0.159317;0.00451511;-0.7774;27.447;0.0379553;0.132547;-0.001167;-0.017244;0.107272;-0.00624051;2.94463;0.473363;-0.000200545;0.000118054;0.000331096;27.447;701.785;0.111071
39.3432;-215.186;-2327.47;0.249426;0.159323;-0.004515;2.36528;-216.379;-2326.2;0.485479;-0.159323;0.004515;-0.776313;27.447;0.0379591;0.132547;-0.00116938;-0.0172431;0.107275;-0.00622257;2.94463;0.473374;-0.000217584;0.000107883;0.000300553;27.447;701.785;0.111071
39.3532;-214.989;-2327.66;0.249436;0.15933;-0.0045149;2.36637;-216.183;-2326.39;0.485489;-0.15933;0.0045149;-0.775227;27.447;0.037963;0.132548;-0.00117176;-0.0172421;0.107277;-0.00620462;2.94462;0.473385;-0.000234624;9.77122e-005;0.000270009;27.447;701.785;0.111071
39.3632;-214.787;-2327.85;0.249446;0.159337;-0.00451478;2.36747;-215.983;-2326.59;0.485498;-0.159337;0.00451478;-0.774122;27.447;0.0379672;0.132548;-0.00117201;-0.0172414;0.10728;-0.00618261;2.94462;0.473384;-0.000194634;9.05481e-005;0.000272787;27.447;701.785;0.111071
39.3732;-214.585;-2328.04;0.249456;0.159344;-0.00451467;2.36858;-215.782;-2326.78;0.485508;-0.159344;0.00451467;-0.773014;27.447;0.0379714;0.132548;-0.00117175;-0.0172408;0.107284;-0.00615961;2.94462;0.47338;-0.000140775;8.41151e-005;0.00028367;27.447;701.786;0.11107
39.3833;-214.382;-2328.24;0.249466;0.159351;-0.00451455;2.36969;-215.581;-2326.98;0.485517;-0.159351;0.00451455;-0.771905;27.447;0.0379757;0.132547;-0.00117148;-0.0172401;0.107287;-0.00613661;2.94462;0.473376;-8.69156e-005;7.76821e-005;0.000294552;27.447;701.786;0.111069
39.3933;-214.18;-2328.43;0.249476;0.159358;-0.00451444;2.3708;-215.38;-2327.17;0.485526;-0.159358;0.00451444;-0.770796;27.447;0.03798;0.132547;-0.00117122;-0.0172395;0.10729;-0.00611361;2.94462;0.473372;-3.30563e-005;7.12491e-005;0.000305434;27.447;701.786;0.111068
39.4033;-213.977;-2328.63;0.249486;0.159365;-0.00451432;2.37191;-215.179;-2327.37;0.485536;-0.159365;0.00451432;-0.769687;27.447;0.0379843;0.132546;-0.00117095;-0.0172388;0.107293;-0.00609061;2.94462;0.473368;2.08031e-005;6.48161e-005;0.000316316;27.447;701.786;0.111068
39.4133;-213.8;-2328.79;0.249495;0.159371;-0.00451422;2.37287;-215.002;-2327.54;0.485544;-0.159371;0.00451422;-0.768719;27.447;0.0379894;0.132546;-0.00117157;-0.0172383;0.107296;-0.00608582;2.94464;0.473381;8.91746e-006;6.29915e-005;0.000310327;27.447;701.786;0.111066
39.4233;-213.625;-2328.96;0.249504;0.159377;-0.00451413;2.37383;-214.829;-2327.7;0.485553;-0.159377;0.00451413;-0.767766;27.447;0.0379945;0.132545;-0.00117228;-0.0172378;0.107298;-0.00608294;2.94467;0.473397;-9.85492e-006;6.16495e-005;0.000302569;27.447;701.786;0.111064
39.4333;-213.45;-2329.12;0.249513;0.159383;-0.00451403;2.37478;-214.655;-2327.87;0.485561;-0.159383;0.00451403;-0.766813;27.447;0.0379997;0.132545;-0.00117299;-0.0172373;0.107301;-0.00608006;2.94469;0.473412;-2.86273e-005;6.03075e-005;0.000294812;27.447;701.786;0.111062
39.4433;-213.275;-2329.29;0.249522;0.159389;-0.00451393;2.37573;-214.481;-2328.04;0.485569;-0.159389;0.00451393;-0.76586;27.447;0.0380048;0.132545;-0.00117371;-0.0172368;0.107303;-0.00607719;2.94472;0.473428;-4.73997e-005;5.89655e-005;0.000287055;27.447;701.787;0.11106
39.4533;-213.1;-2329.46;0.24953;0.159395;-0.00451383;2.37669;-214.307;-2328.2;0.485577;-0.159395;0.00451383;-0.764907;27.447;0.03801;0.132544;-0.00117442;-0.0172363;0.107305;-0.00607431;2.94474;0.473443;-6.6172e-005;5.76236e-005;0.000279298;27.447;701.787;0.111057
39.4633;-212.913;-2329.63;0.24954;0.159401;-0.00451373;2.3777;-214.122;-2328.38;0.485586;-0.159401;0.00451373;-0.76389;27.447;0.0380157;0.132544;-0.00117476;-0.0172377;0.107303;-0.00594877;2.94476;0.473462;-7.27393e-005;1.8275e-005;0.000172281;27.447;701.787;0.111055
39.4733;-212.68;-2329.85;0.249552;0.159409;-0.00451361;2.37897;-213.89;-2328.6;0.485597;-0.159409;0.00451361;-0.762627;27.447;0.0380234;0.132544;-0.00117368;-0.0172463;0.107282;-0.00535089;2.94477;0.473495;-3.23074e-005;-0.000167429;-0.000316967;27.447;701.787;0.111052
39.4833;-212.447;-2330.07;0.249563;0.159417;-0.00451348;2.38023;-213.659;-2328.82;0.485608;-0.159417;0.00451348;-0.761363;27.4471;0.0380312;0.132544;-0.0011726;-0.0172549;0.10726;-0.00475301;2.94477;0.473527;8.12447e-006;-0.000353132;-0.000806214;27.4471;701.787;0.111049
39.4933;-212.214;-2330.29;0.249575;0.159425;-0.00451335;2.38149;-213.427;-2329.04;0.485619;-0.159425;0.00451335;-0.7601;27.4471;0.0380389;0.132544;-0.00117152;-0.0172636;0.107239;-0.00415513;2.94477;0.47356;4.85564e-005;-0.000538836;-0.00129546;27.4471;701.787;0.111046
39.5033;-211.981;-2330.5;0.249587;0.159433;-0.00451323;2.38276;-213.196;-2329.26;0.48563;-0.159433;0.00451323;-0.758837;27.4471;0.0380466;0.132544;-0.00117044;-0.0172722;0.107218;-0.00355724;2.94478;0.473593;8.89883e-005;-0.000724539;-0.00178471;27.4471;701.787;0.111043
39.5133;-211.78;-2330.69;0.249597;0.15944;-0.00451316;2.38384;-212.996;-2329.45;0.485639;-0.15944;0.00451316;-0.757754;27.4471;0.0380509;0.132545;-0.00117398;-0.017271;0.107221;-0.00407821;2.94474;0.473615;3.54655e-006;-0.000569281;-0.00140595;27.4471;701.787;0.111019
39.5233;-211.582;-2330.87;0.249607;0.159447;-0.00451309;2.3849;-212.8;-2329.63;0.485649;-0.159447;0.00451309;-0.756689;27.4471;0.0380549;0.132546;-0.001178;-0.0172687;0.107226;-0.00471526;2.94471;0.473636;-9.49538e-005;-0.000378651;-0.000937152;27.4471;701.787;0.110992
39.5333;-211.385;-2331.06;0.249617;0.159454;-0.00451302;2.38597;-212.604;-2329.82;0.485658;-0.159454;0.00451302;-0.755625;27.4471;0.0380589;0.132547;-0.00118201;-0.0172664;0.107232;-0.0053523;2.94467;0.473657;-0.000193454;-0.00018802;-0.000468349;27.4471;701.787;0.110966
39.5433;-211.188;-2331.24;0.249627;0.159461;-0.00451295;2.38703;-212.408;-2330;0.485667;-0.159461;0.00451295;-0.75456;27.4471;0.0380628;0.132548;-0.00118603;-0.0172642;0.107237;-0.00598935;2.94464;0.473679;-0.000291954;2.61049e-006;4.54449e-007;27.4471;701.786;0.110939
39.5533;-210.99;-2331.42;0.249636;0.159468;-0.00451289;2.3881;-212.212;-2330.18;0.485677;-0.159468;0.00451289;-0.753496;27.4471;0.0380668;0.132549;-0.00119004;-0.0172619;0.107243;-0.00662639;2.9446;0.4737;-0.000390455;0.000193241;0.000469257;27.4471;701.786;0.110913
39.5633;-210.789;-2331.61;0.249647;0.159475;-0.0045128;2.38918;-212.012;-2330.37;0.485686;-0.159475;0.0045128;-0.752413;27.4471;0.0380718;0.132549;-0.00119146;-0.0172622;0.107245;-0.00668782;2.94462;0.473707;-0.000356545;0.000179619;0.000502081;27.4471;701.787;0.11094
39.5733;-210.586;-2331.79;0.249657;0.159482;-0.0045127;2.39027;-211.81;-2330.56;0.485696;-0.159482;0.0045127;-0.751326;27.4471;0.0380772;0.132548;-0.00119225;-0.017263;0.107247;-0.00660816;2.94465;0.47371;-0.000290178;0.000115928;0.000428033;27.4471;701.787;0.110981
39.5833;-210.383;-2331.98;0.249667;0.159489;-0.0045126;2.39135;-211.609;-2330.74;0.485705;-0.159489;0.0045126;-0.750238;27.4471;0.0380825;0.132548;-0.00119303;-0.0172639;0.107249;-0.00652849;2.94467;0.473713;-0.000223811;5.22375e-005;0.000353985;27.4471;701.788;0.111021
39.5933;-210.181;-2332.16;0.249677;0.159496;-0.00451251;2.39244;-211.408;-2330.93;0.485715;-0.159496;0.00451251;-0.749151;27.4471;0.0380878;0.132547;-0.00119381;-0.0172648;0.107251;-0.00644882;2.9447;0.473716;-0.000157444;-1.14533e-005;0.000279937;27.4471;701.788;0.111062
39.6033;-209.978;-2332.35;0.249688;0.159503;-0.00451241;2.39353;-211.207;-2331.12;0.485725;-0.159503;0.00451241;-0.748064;27.4471;0.0380931;0.132547;-0.0011946;-0.0172657;0.107253;-0.00636916;2.94473;0.473719;-9.1077e-005;-7.51441e-005;0.000205889;27.4471;701.789;0.111103
39.6133;-209.776;-2332.53;0.249698;0.15951;-0.00451227;2.39461;-211.006;-2331.3;0.485734;-0.15951;0.00451227;-0.746985;27.4471;0.0381003;0.132545;-0.00119599;-0.0172641;0.107254;-0.00631031;2.94473;0.473731;-9.00967e-005;-4.09799e-005;0.000175631;27.4471;701.789;0.111111
39.6233;-209.575;-2332.72;0.249708;0.159517;-0.00451212;2.39568;-210.806;-2331.49;0.485744;-0.159517;0.00451212;-0.745909;27.4471;0.038108;0.132543;-0.00119754;-0.0172619;0.107255;-0.00625644;2.94472;0.473745;-0.00010476;1.6596e-005;0.00015585;27.4471;701.789;0.11111
39.6333;-209.373;-2332.9;0.249718;0.159524;-0.00451198;2.39676;-210.606;-2331.67;0.485753;-0.159524;0.00451198;-0.744833;27.4471;0.0381157;0.132541;-0.00119909;-0.0172598;0.107256;-0.00620258;2.94472;0.473758;-0.000119423;7.41718e-005;0.000136069;27.4471;701.79;0.11111
39.6433;-209.171;-2333.08;0.249729;0.159531;-0.00451183;2.39784;-210.405;-2331.85;0.485763;-0.159531;0.00451183;-0.743757;27.4471;0.0381234;0.132539;-0.00120063;-0.0172576;0.107257;-0.00614871;2.94471;0.473772;-0.000134086;0.000131748;0.000116288;27.4471;701.79;0.11111
39.6533;-208.97;-2333.26;0.249739;0.159538;-0.00451168;2.39891;-210.205;-2332.04;0.485772;-0.159538;0.00451168;-0.74268;27.4471;0.0381311;0.132537;-0.00120218;-0.0172555;0.107258;-0.00609484;2.94471;0.473786;-0.00014875;0.000189323;9.65073e-005;27.4471;701.79;0.11111
39.6633;-208.766;-2333.45;0.249749;0.159545;-0.00451155;2.4;-210.002;-2332.22;0.485782;-0.159545;0.00451155;-0.741593;27.4471;0.0381387;0.132536;-0.00120412;-0.0172539;0.107259;-0.00604188;2.94469;0.473808;-0.000164017;0.000205262;0.000104297;27.4471;701.79;0.111102
39.6733;-208.559;-2333.63;0.24976;0.159552;-0.00451144;2.4011;-209.797;-2332.41;0.485792;-0.159552;0.00451144;-0.740495;27.4471;0.0381462;0.132535;-0.00120645;-0.0172528;0.107262;-0.00598978;2.94465;0.473837;-0.00017987;0.000180839;0.000138814;27.4471;701.79;0.111087
39.6833;-208.352;-2333.82;0.24977;0.159559;-0.00451132;2.4022;-209.591;-2332.6;0.485801;-0.159559;0.00451132;-0.739397;27.4471;0.0381536;0.132535;-0.00120878;-0.0172518;0.107264;-0.00593769;2.94462;0.473867;-0.000195723;0.000156415;0.00017333;27.4471;701.79;0.111071
39.6933;-208.146;-2334;0.24978;0.159566;-0.0045112;2.40329;-209.386;-2332.78;0.485811;-0.159566;0.0045112;-0.738299;27.4471;0.0381611;0.132534;-0.00121111;-0.0172508;0.107267;-0.00588559;2.94458;0.473896;-0.000211576;0.000131992;0.000207847;27.4471;701.79;0.111055
39.7033;-207.939;-2334.19;0.249791;0.159574;-0.00451109;2.40439;-209.181;-2332.97;0.485821;-0.159574;0.00451109;-0.737202;27.4471;0.0381685;0.132534;-0.00121344;-0.0172497;0.107269;-0.0058335;2.94455;0.473926;-0.000227429;0.000107569;0.000242363;27.4471;701.79;0.11104
39.7133;-207.733;-2334.37;0.249801;0.159581;-0.00451095;2.40548;-208.976;-2333.15;0.485831;-0.159581;0.00451095;-0.736113;27.4472;0.0381755;0.132534;-0.00121293;-0.0172559;0.107246;-0.00542588;2.94439;0.473954;-0.000174111;-4.10049e-005;-0.000264383;27.4472;701.79;0.111041
39.7233;-207.528;-2334.55;0.249812;0.159588;-0.0045108;2.40657;-208.772;-2333.34;0.48584;-0.159588;0.0045108;-0.735027;27.4472;0.0381823;0.132534;-0.00121174;-0.0172638;0.107217;-0.00493366;2.9442;0.473983;-0.000104333;-0.000219124;-0.00089994;27.4472;701.791;0.111047
39.7333;-207.322;-2334.73;0.249822;0.159596;-0.00451066;2.40765;-208.568;-2333.52;0.48585;-0.159596;0.00451066;-0.733941;27.4472;0.0381891;0.132535;-0.00121056;-0.0172716;0.107188;-0.00444144;2.94401;0.474011;-3.45541e-005;-0.000397243;-0.0015355;27.4472;701.791;0.111053
39.7433;-207.117;-2334.92;0.249833;0.159603;-0.00451051;2.40874;-208.364;-2333.7;0.48586;-0.159603;0.00451051;-0.732855;27.4472;0.0381959;0.132535;-0.00120938;-0.0172795;0.107158;-0.00394921;2.94382;0.47404;3.52245e-005;-0.000575362;-0.00217105;27.4472;701.791;0.111059
39.7533;-206.911;-2335.1;0.249843;0.15961;-0.00451036;2.40982;-208.16;-2333.89;0.48587;-0.15961;0.00451036;-0.731769;27.4473;0.0382027;0.132536;-0.00120819;-0.0172874;0.107129;-0.00345699;2.94363;0.474069;0.000105003;-0.000753481;-0.00280661;27.4473;701.791;0.111065
39.7633;-206.702;-2335.28;0.249854;0.159617;-0.00451025;2.41093;-207.951;-2334.07;0.48588;-0.159617;0.00451025;-0.730665;27.4473;0.0382143;0.132537;-0.00120397;-0.0172877;0.107137;-0.00388435;2.94373;0.474092;0.000178692;-0.000634269;-0.00217998;27.4473;701.791;0.111042
39.7733;-206.491;-2335.47;0.249865;0.159625;-0.00451014;2.41204;-207.742;-2334.26;0.48589;-0.159625;0.00451014;-0.729556;27.4473;0.0382271;0.132538;-0.00119903;-0.0172863;0.107153;-0.00452984;2.94391;0.474114;0.000253309;-0.00044453;-0.00125396;27.4473;701.791;0.111011
