x,y,z,
-61.6974,1.59603,-0.404169,
-187.402,-163.199,-0.671694,
-193.722,-160.559,-0.417791,
-199.033,-157.348,-0.128713,
-184.436,-163.397,-0.697359,
-163.25,-11.3238,1.09865,
-34.4645,-7.35972,-0.698523,
-41.1522,-4.71759,-0.751392,
-66.8387,6.33597,-0.0979294,
-31.4065,-7.49488,-0.686462,
-37.1981,-4.37821,-0.699912,
-157.396,-10.5933,0.193331,
-49.9373,1.84013,-0.405915,
-34.5206,-4.28094,-0.700069,
-62.3132,6.12821,-0.100695,
-4.40281,-16.3905,-0.194643,
-31.4687,-4.34675,-0.701632,
-59.6257,7.63433,-0.00995374,
-157.388,-7.60869,1.14265,
-8.57511,-13.059,-0.406987,
-34.5496,-1.47899,-0.625194,
-40.6039,1.50276,-0.475206,
-4.64205,-13.3722,-0.357082,
-10.1664,-10.2585,-0.552467,
-17.0443,-7.6203,-0.694765,
-22.4671,-4.45689,-0.705171,
-7.73854,-10.3517,-0.537217,
-13.1467,-7.35848,-0.628184,
-40.6838,4.14464,-0.310907,
-25.0907,-1.34881,-0.59533,
-10.3884,-7.52649,-0.630151,
-38.7741,3.52009,-0.364031,
-22.5484,-1.61632,-0.622703,
14.712,-15.4424,-0.0891602,
-13.7425,-3.49393,-0.225608,
1.65717,-10.2589,-0.490255,
-5.40558,-7.50347,-0.663003,
-10.5095,-4.8209,-0.678967,
3.5466,-9.82665,-0.505225,
-1.35001,-7.50451,-0.641813,
-7.98991,-4.66586,-0.702085,
-13.4885,-1.60842,-0.587375,
1.62858,-7.4531,-0.642638,
-25.2901,4.40442,-0.306503,
10.6341,-10.3164,-0.317409,
4.15995,-7.72743,-0.642201,
-1.29686,-4.51776,-0.684334,
-7.7357,-0.753587,-0.631366,
175.038,-78.2984,-0.604878,
1.56398,-4.46981,-0.698955,
-25.6135,7.04359,-0.12927,
31.1997,-15.3129,-0.163549,
25.7722,-13.4005,-0.243694,
-1.62772,-1.66709,-0.621082,
-141.539,0.15833,1.73943,
7.60155,-4.67495,-0.619362,
-20.2942,7.15715,-0.108992,
-187.301,-139.486,-0.726895,
-10.3931,4.43842,-0.297267,
-16.2559,6.51641,-0.0924714,
-205.082,-131.055,-0.478113,
-210.623,-127.275,-0.0500211,
-13.1847,7.14925,-0.0700766,
-168.76,-201.518,1.53928,
-188.028,-137.633,-0.736832,
-10.4805,7.05852,-0.0999728,
-166.683,-202.559,1.24666,
-205.521,-127.519,-0.510816,
-177.621,-195.516,2.41664,
-196.603,-130.412,-0.796047,
-203.248,-126.918,-0.372194,
-175.527,-196.148,1.36946,
-180.809,-192.045,1.78494,
-199.067,-127.687,-0.784335,
-185.343,-133.372,-0.510277,
-157.59,-203.528,0.0717072,
-183.665,-189.703,1.94608,
-202.375,-124.608,-0.75465,
-155.833,-203.813,0.00578388,
-194.057,-128.371,-0.86278,
-186.364,-186.639,1.67262,
-205.906,-122.707,-0.549144,
-210.618,-118.318,-0.057998,
-196.624,-124.373,-0.869886,
-201.391,-122.359,-0.790132,
-208.413,-118.439,-0.265322,
10.621,7.39532,-0.103628,
-199.226,-121.434,-0.818127,
-205.283,-118.138,-0.531093,
-190.823,-124.595,-0.789968,
28.691,1.51736,-0.382976,
-112.287,5.44685,0.0386131,
-186.921,-125.725,-0.60238,
-123.238,9.58074,1.31045,
24.7521,4.04889,-0.325828,
-115.403,6.38181,1.05738,
-191.084,-121.341,-0.783229,
28.7123,4.54276,-0.135707,
-112.299,6.34394,0.664453,
-188.659,-120.449,-0.739,
31.6029,4.43747,-0.190615,
-110.86,6.4065,0.766994,
-114.616,11.9282,1.62531,
-210.709,-109.368,-0.0738701,
-106.45,7.11756,0.791872,
-201.974,-113.236,-0.76728,
-208.437,-109.334,-0.311035,
-103.42,7.1613,0.755456,
-108.6,9.14604,1.70543,
40.7035,4.43542,-0.182851,
-210.797,-106.282,-0.090947,
70.6942,-7.55483,-0.725871,
43.6282,4.49942,-0.216462,
-97.4751,7.40402,0.787355,
73.6821,-7.58168,-0.712737,
88.6817,-13.1129,-0.577748,
-94.3573,7.45856,0.718997,
-210.716,-104.058,-0.114224,
70.5999,-4.5412,-0.762334,
43.5321,6.18278,-0.0382017,
-208.63,-104.171,-0.332101,
73.5272,-4.64111,-0.778472,
-24.8592,-18.1911,0.239638,
82.612,-7.52198,-0.706257,
55.0747,4.30337,-0.233129,
-22.6262,-18.0853,0.231511,
128.245,-24.0485,-0.454337,
58.5961,4.2762,-0.158011,
53.4198,6.11213,-0.0221948,
66.5262,2.80296,-0.361126,
82.5969,-4.60074,-0.772853,
-79.4362,7.73593,0.786129,
112.596,-16.0333,-0.664086,
106.665,-13.052,-0.72773,
-13.227,-18.1712,0.29677,
115.407,-15.9329,-0.640527,
66.3288,3.76172,-0.269063,
61.8172,6.05862,-0.00470402,
-78.7505,11.444,1.51339,
91.6051,-4.56806,-0.799565,
64.448,6.14214,-0.027061,
100.606,-7.68463,-0.808497,
115.715,-13.3765,-0.680599,
-3.38005,-18.2447,0.294729,
102.909,-7.94374,-0.813045,
118.47,-13.128,-0.743349,
91.3346,-1.51994,-0.637982,
127.445,-15.7687,-0.727574,
120.455,-12.421,-0.829734,
115.673,-10.7253,-0.830919,
109.567,-7.50275,-0.858705,
124.633,-13.6707,-0.780936,
118.522,-10.8315,-0.85143,
111.435,-7.46745,-0.851551,
127.398,-13.7565,-0.823513,
120.655,-10.6783,-0.853886,
79.2619,-211.379,-0.532766,
151.256,-22.4657,-0.712665,
124.316,-10.6956,-0.782889,
118.503,-7.59663,-0.772265,
154.858,-21.5942,-0.492439,
148.559,-19.4153,-0.629725,
142.427,-16.2805,-0.682478,
101.417,-216.345,-0.0963976,
151.661,-19.4165,-0.476631,
124.648,-8.49692,-0.26561,
103.805,-216.694,-0.0383299,
154.533,-19.2045,-0.272371,
202.455,-97.5032,0.246818,
107.365,-216.242,-0.0175483,
100.499,-214.083,-0.257005,
130.521,-7.22549,-0.449674,
200.615,-93.9504,0.0414024,
83.6991,-204.798,-0.911101,
207.71,-97.0027,2.48367,
70.2419,-199.903,-1.05891,
107.757,-213.828,-0.147731,
79.5521,-202.572,-0.979373,
94.9744,-207.486,-0.296337,
200.479,-91.5296,0.0710618,
103.434,-211.628,-0.402057,
-197.811,-83.4629,-0.91863,
202.422,-91.65,0.311624,
120.374,0.166444,-0.018595,
74.9928,-195.084,-1.31557,
109.495,-211.405,-0.2989,
112.432,-211.608,-0.23139,
94.501,-202.687,-0.921783,
109.624,-208.519,-0.503588,
4.32639,-221.173,0.298937,
-210.558,-128.589,0.116049,
105.468,-16.5656,-0.594415,
70.6508,4.01361,-0.119793,
91.6163,-7.58459,-0.776922,
-85.4135,7.63711,0.746438,
-2.5314,-18.0856,0.28892,
67.2102,-5.68972,-0.755561,
93.4074,-5.33753,-0.815875,
93.8249,-7.71034,-0.803635,
91.5287,1.65343,-0.366641,
49.7234,4.48756,-0.16228,
93.1728,-0.543315,-0.578632,
-199.442,-112.778,-0.731778,
97.5905,-4.81662,-0.784697,
-210.789,-95.1918,-0.090437,
130.221,-14.5053,-0.841156,
-83.4122,7.58021,0.596604,
-210.839,-97.4411,-0.103198,
133.564,-13.4633,-0.799124,
52.5886,4.55661,-0.193466,
157.376,-25.4978,-0.613898,
49.6247,1.46877,-0.436963,
97.6311,1.50618,-0.312983,
97.9018,-1.46528,-0.588104,
125.758,-194.035,-1.01145,
100.546,-4.33989,-0.758926,
127.316,-10.5232,-0.753902,
130.946,-10.2685,-0.67312,
133.839,-10.5562,-0.596819,
157.206,-21.2265,-0.294035,
160.432,-22.7071,-0.173902,
-191.268,-112.432,-0.799485,
52.5109,1.72131,-0.447091,
58.4407,-220.291,0.326284,
55.3696,-220.314,0.316246,
109.596,1.15354,-0.131007,
154.2,-16.9134,-0.061684,
62.1394,-220.172,0.34482,
100.468,-202.578,-0.907685,
-175.135,-198.283,3.11343,
89.1644,-195.814,-1.39048,
104.3,-201.908,-0.919538,
91.1019,-197.09,-1.31698,
197.842,-79.1932,0.0195136,
94.5232,-197.027,-1.1483,
51.5656,-15.2576,0.117949,
-7.06998,9.42493,1.68103,
-183.496,-191.338,3.01833,
115.308,-202.456,-0.814451,
109.567,-199.036,-1.03363,
97.4058,-193.395,-1.25815,
-211.05,-119.585,0.0275439,
107.047,-197.133,-1.01233,
101.483,-193.262,-1.1483,
109.551,-196.579,-1.00075,
103.456,-193.298,-1.14739,
133.23,-205.356,-0.141858,
195.767,-69.7066,0.0960033,
115.481,-196.557,-1.05799,
200.215,-70.6268,0.931929,
103.668,-191.05,-0.930093,
76.3752,-15.8165,0.136145,
105.226,-190.958,-0.923697,
16.78,9.35678,0.971703,
110.06,-189.986,-1.06746,
119.723,-194.614,-1.00477,
112.044,-190.166,-1.11607,
-216.424,-107.303,1.2815,
121.454,-193.867,-0.994956,
-214.14,-106.858,0.379689,
192.775,-61.0798,0.179968,
127.483,-193.499,-1.0149,
131.635,-193.762,-0.907027,
139.105,-196.574,-0.590838,
134.336,-193.324,-0.884489,
127.575,-190.655,-1.02172,
3.56132,-194.004,0.056929,
128.016,-187.413,-1.1338,
142.764,-193.364,-0.645396,
-214.062,-98.5631,0.347678,
125.195,-185.877,-0.920259,
133.649,-188.007,-0.945415,
77.7284,-219.742,0.423852,
142.272,-190.433,-0.805924,
79.3614,-219.711,0.373572,
134.102,-185.625,-0.99537,
86.2478,-219.429,0.432546,
-215.323,-92.2442,0.966704,
134.098,-181.504,-0.840536,
-216.366,-89.1969,2.09516,
-215.105,-89.1379,0.979302,
-211.669,-88.5888,0.142415,
-216.132,-86.5077,2.06974,
-214.886,-86.2433,1.00033,
-211.449,-85.798,0.142923,
157.734,-184.624,-0.559987,
101.834,-218.133,0.611907,
154.369,-181.508,-0.846621,
143.826,-175.226,-0.682627,
106.382,-217.72,0.42208,
151.305,-178.677,-0.956719,
144.889,-174.777,-0.739637,
-211.035,-80.7875,0.248802,
149.504,-175.793,-0.948112,
112.367,-216.478,0.575726,
163.478,-19.6254,0.396264,
114.278,2.14092,0.0889847,
167.236,-180.383,-0.27507,
161.201,-178.01,-0.290053,
159.543,-15.6733,0.538884,
149.33,-172.548,-0.974696,
163.369,-178.416,-0.600249,
163.624,-16.6236,1.26402,
151.638,-172.895,-0.965219,
116.038,-215.399,0.386065,
165.364,-17.5018,1.65461,
154.887,-172.466,-0.979196,
148.978,-168.814,-0.708807,
162.607,-14.5386,2.36084,
171.918,-178.308,-0.0638053,
116.209,-212.845,0.00385278,
154.935,-169.867,-0.981392,
126.84,-213.445,0.736911,
125.38,-211.688,0.350954,
158.65,-164.825,-0.911735,
184.59,-157.569,-0.181226,
190.077,-150.869,-0.0450456,
190.345,-148.536,-0.166155,
163.987,-191.106,0.647137,
192.953,-142.708,-0.117033,
164.947,-185.903,0.0339096,
176.418,-131.573,-0.658282,
195.601,-136.688,-0.0723495,
175.053,-183.143,1.73528,
178.721,-127.41,-0.664652,
194.041,-132.89,-0.369134,
187.508,-129.925,-0.781181,
-69.2138,-18.3007,-0.446266,
196.188,-133.128,-0.154895,
190.365,-129.92,-0.677162,
-89.5751,-10.3084,-0.909079,
-74.2447,-16.5464,-0.916131,
193.505,-130.507,-0.461999,
-85.5839,-10.5748,-0.851821,
-91.4442,-7.45821,-0.818584,
-97.3119,-4.42966,-0.678588,
-82.5482,-10.4697,-0.864867,
-88.6268,-8.14862,-0.846367,
-94.4942,-4.5707,-0.692821,
-80.3816,-10.0467,-0.865101,
-85.4272,-7.69441,-0.788853,
-91.9676,-5.00881,-0.731789,
-76.3652,-10.5106,-0.86961,
-103.579,1.4396,-0.421769,
-109.99,3.8882,-0.107162,
-73.2967,-10.5116,-0.867043,
-101.005,1.71649,-0.399731,
-178.338,-22.7448,1.11052,
-91.3832,-1.27746,-0.542894,
-76.402,-7.56549,-0.812744,
-176.036,-22.2557,0.64036,
-109.227,6.72653,-0.0757128,
-73.5987,-7.67757,-0.81403,
-173.194,-23.2887,0.102708,
-177.297,-20.6424,1.28063,
-91.544,1.64542,-0.387918,
-169.963,-21.3782,0.0758967,
-175.332,-19.5203,1.29773,
-89.2607,1.67243,-0.386302,
-94.4229,4.52775,-0.222914,
-172.962,-18.8151,0.821206,
-85.5571,1.24499,-0.418959,
-189.778,-172.686,-0.119354,
-169.408,-19.5105,0.207789,
-82.5352,1.59483,-0.411537,
-187.541,-172.88,-0.288034,
-192.675,-168.845,-0.0776146,
-171.951,-17.2574,1.26422,
-184.591,-173.044,-0.490827,
-189.288,-170.429,-0.304361,
-195.552,-165.649,-0.0402092,
-181.607,-172.624,-0.672337,
-186.927,-170.813,-0.468057,
-193.619,-166.336,-0.158725,
-177.211,-171.651,-0.808694,
-184.979,-170.383,-0.595719,
-190.507,-166.663,-0.368903,
-175.139,-172.594,-0.819603,
-181.643,-169.37,-0.765248,
-187.525,-166.199,-0.551568,
-172.564,-172.303,-0.855906,
-178.545,-169.279,-0.774848,
-184.401,-166.489,-0.660346,
-169.566,-172.708,-0.929452,
-196.552,-160.466,-0.188469,
-181.078,-166.473,-0.775202,
-166.662,-172.256,-0.969298,
-172.337,-170.798,-0.816449,
-178.666,-166.549,-0.729503,
-163.235,-172.755,-0.966032,
-190.619,-160.431,-0.618038,
-55.2255,1.36933,-0.41862,
-61.8239,4.15468,-0.236413,
-161.536,-11.2906,0.6521,
-52.4234,1.49294,-0.421289,
-58.5404,4.86353,-0.202143,
-204.042,-150.052,-0.024029,
-162.081,-8.83376,1.43252,
-55.535,4.23635,-0.23655,
-154.44,-9.91248,0.106712,
-26.4538,-7.29001,-0.695191,
-52.4383,4.42633,-0.222131,
-151.836,-9.45242,0.0209866,
-204.165,-149.274,-0.0428308,
-29.4421,-5.42888,-0.719541,
-55.2577,6.52488,-0.0748296,
-155.022,-6.93421,0.912892,
-25.8328,-4.20357,-0.688631,
-31.6499,-1.20287,-0.623189,
-38.3505,1.95951,-0.456371,
-43.4704,4.57058,-0.282515,
-29.3122,-0.983825,-0.62373,
-34.3418,1.34024,-0.519545,
-154.957,-5.85948,1.47613,
-46.4729,6.84015,-0.113246,
-31.424,1.4567,-0.517558,
-151.381,-4.23691,1.05767,
-43.2171,7.07089,-0.0875942,
-7.63212,-7.7521,-0.641203,
-34.2764,4.33395,-0.370542,
-19.5589,-0.965983,-0.617563,
-25.3631,1.46369,-0.46851,
-31.4123,4.40287,-0.366525,
-16.3348,-1.58749,-0.55173,
-22.4116,1.39071,-0.488573,
-29.0996,4.08283,-0.385599,
-34.4602,7.66138,-0.154319,
-19.4374,1.58769,-0.491717,
-139.373,-3.08792,0.00233014,
-10.6746,-1.44304,-0.619981,
-17.3284,1.77571,-0.485233,
-22.4329,4.38419,-0.31014,
-28.2445,7.87692,-0.0719117,
28.5496,-15.6312,-0.163585,
-19.4205,4.41403,-0.31157,
-139.833,-1.01583,0.361475,
10.6598,-7.62251,-0.547367,
3.62585,-5.27191,-0.698059,
-22.1941,7.1486,-0.113658,
-210.319,-130.095,-0.029927,
-13.4944,4.38901,-0.271519,
-133.314,-0.34496,0.0270492,
-153.886,-210.709,2.22008,
-193.795,-136.855,-0.803321,
-199.323,-133.289,-0.755907,
-184.48,-139.694,-0.507608,
-190.739,-137.378,-0.77183,
-196.66,-133.55,-0.78486,
-148.591,-211.685,1.10447,
-174.295,-198.187,2.19343,
-193.687,-133.419,-0.821811,
-145.032,-211.441,0.474776,
-171.39,-199.345,1.24351,
-158.018,-205.935,0.486205,
-162.58,-202.112,0.211555,
-169.837,-200.028,1.00627,
-153.801,-205.646,0.148326,
-160.518,-202.393,0.118526,
-166.531,-199.282,0.282836,
-171.404,-197.288,0.471342,
-136.149,-212.152,0.118517,
-162.483,-200.269,0.0275729,
-169.526,-196.369,0.188631,
-133.808,-212.526,0.0839177,
-181.616,-190.593,1.2982,
-166.801,-196.952,0.0656409,
-172.768,-193.609,0.26772,
-191.06,-127.276,-0.8119,
-184.69,-187.58,1.18749,
-189.676,-183.71,2.36925,
-187.863,-127.133,-0.730958,
-193.385,-124.439,-0.874437,
-186.433,-185.729,1.12688,
-192.493,-180.587,2.18014,
-177.463,-188.236,0.0945709,
-196.647,-121.819,-0.858489,
-202.568,-118.46,-0.697318,
-195.106,-177.033,2.40952,
-193.879,-122.47,-0.879812,
-199.492,-119.476,-0.80448,
-205.579,-115.864,-0.545053,
-179.987,-184.602,0.00124478,
-196.298,-118.432,-0.80679,
-202.487,-115.381,-0.732106,
-195.738,-174.97,1.47738,
-193.558,-118.445,-0.858344,
-199.593,-115.276,-0.739049,
-206.257,-113.591,-0.524548,
-190.976,-118.486,-0.789533,
-196.448,-115.47,-0.795888,
-190.467,-175.529,0.150608,
-188.92,-118.442,-0.772205,
-194.264,-115.693,-0.85088,
-188.786,-176.631,0.0796952,
-205.481,-109.153,-0.571875,
-191.54,-116.494,-0.840348,
-44.9838,-17.6562,0.375675,
-202.54,-109.265,-0.742912,
-208.663,-106.565,-0.316704,
-193.196,-112.164,-0.841943,
45.585,4.06198,-0.278136,
-205.674,-106.383,-0.583211,
-200.137,-166.925,0.964887,
-196.674,-109.433,-0.769607,
-92.6636,7.44138,0.692497,
-188.224,-111.538,-0.844247,
-193.703,-109.471,-0.825882,
-88.3438,7.5928,0.768899,
61.6485,1.52704,-0.43825,
-210.982,-100.473,-0.100989,
-196.848,-106.451,-0.790719,
84.7344,-7.43292,-0.715262,
-208.489,-100.404,-0.359057,
-194.139,-107.474,-0.82819,
-199.659,-104.092,-0.794217,
61.6054,4.60099,-0.166334,
-190.5,-105.917,-0.837243,
70.4962,1.55429,-0.36445,
84.9114,-5.2385,-0.782176,
-76.4633,7.74408,0.762333,
73.5568,1.50572,-0.402689,
-87.207,12.6801,1.43398,
-11.7656,-18.0295,0.338383,
-190.139,-103.83,-0.855133,
-86.4401,12.7,1.38873,
-70.379,7.7734,0.833083,
79.5442,1.44137,-0.408885,
73.6326,4.21008,-0.132055,
-67.4134,7.85853,0.7541,
82.633,1.57214,-0.424761,
75.403,3.83423,-0.18616,
-64.4004,7.87172,0.666328,
106.592,-7.57481,-0.860142,
79.5829,4.25651,-0.140655,
-62.8065,7.80325,0.663377,
88.656,1.41423,-0.378728,
102.318,-5.64802,-0.803091,
-58.3579,8.05455,0.760976,
-1.12796,-17.8116,0.268035,
106.635,-4.33266,-0.290581,
100.262,-1.33687,-0.576991,
136.095,-16.5263,-0.860928,
109.36,-4.65068,-0.713596,
102.924,-0.837456,-0.530198,
5.54412,-16.6557,0.0726079,
112.085,-3.22205,-0.571308,
106.503,-1.51317,-0.478877,
121.431,-7.39471,-0.652118,
136.319,-13.887,-0.753652,
109.547,-1.47774,-0.438035,
103.377,1.70083,-0.258584,
138.611,-12.3264,-0.570134,
112.517,-1.27748,-0.363492,
147.964,-16.0854,-0.425596,
162.713,-23.4883,-0.0771593,
157.072,-19.4516,-0.121922,
16.9603,-16.4265,0.257404,
145.685,-13.7087,-0.306987,
103.269,-214.419,-0.20819,
133.434,-6.67842,-0.281023,
92.0526,-209.524,-0.591685,
141.844,-10.0113,-0.177609,
100.781,-211.33,-0.449273,
205.564,-94.5495,1.311,
145.313,-11.4468,-0.0909586,
139.451,-7.99377,-0.0903673,
76.7652,-199.806,-1.11373,
147.188,-11.7856,-0.00989158,
28.5577,-15.6408,0.143196,
94.8408,-206.508,-0.352357,
200.147,-88.4901,0.097021,
-197.415,-80.245,-0.897858,
202.313,-88.6632,0.353073,
-216.082,-127.805,2.16869,
115.826,-211.114,-0.146221,
199.947,-85.192,0.103598,
98.1647,-202.182,-0.930206,
92.1713,-199.728,-1.05361,
-216.496,-124.393,2.27102,
-76.6499,11.4361,1.15625,
-55.4714,8.0996,0.704856,
-191.067,-110.016,-0.789437,
-208.541,-97.4872,-0.346505,
100.644,1.45184,-0.306113,
-188.932,-110.768,-0.807262,
82.5306,4.44911,-0.146496,
-11.2836,-17.9597,0.331464,
-74.0525,7.76454,0.689573,
-95.801,12.6513,1.40167,
9.9081,-16.6653,0.332016,
-53.2236,8.13662,0.691357,
-196.071,-166.993,0.10012,
84.6175,4.10108,-0.192655,
84.9019,1.85028,-0.411134,
-202.129,-97.5635,-0.786455,
142.486,-13.5432,-0.467299,
64.4163,4.40854,-0.209343,
124.355,-3.21995,-0.262285,
201.698,-93.6348,0.188811,
127.368,-7.38226,-0.550986,
-206.618,-104.893,-0.517488,
67.4186,-220.101,0.343738,
2.21163,-193.973,0.0399809,
-49.4251,8.3015,0.855198,
-46.4125,8.38946,0.727106,
88.7999,4.00785,-0.110635,
139.501,-10.3119,-0.332194,
121.662,-1.6347,-0.184915,
123.656,-1.75497,-0.129787,
127.325,-2.5521,-0.0674154,
189.613,-52.0341,0.340343,
118.361,0.514608,-0.0418851,
-34.4699,9.09632,1.33658,
31.0423,-15.3274,0.172462,
121.085,-210.575,-0.0714674,
94.326,-199.749,-1.0539,
109.804,-204.9,-0.433436,
124.138,-210.129,-0.00752975,
-171.94,-200.696,3.01372,
112.75,-205.724,-0.657614,
49.3339,-15.5625,0.122125,
115.192,-206.072,-0.566476,
-10.6307,9.33798,0.707094,
-202.258,-67.6978,-0.146945,
106.672,-199.44,-1.03709,
204.416,-80.5506,2.21293,
131.339,-207.325,-0.018274,
118.281,-202.424,-0.781108,
113.018,-199.199,-1.02876,
128.546,-205.209,-0.3098,
122.499,-202.862,-0.63847,
130.704,-205.617,-0.204857,
124.381,-202.273,-0.641584,
201.517,-73.6799,1.17551,
70.19,-15.7388,0.0297624,
137.698,-204.345,-0.0274356,
74.8572,-16.0824,0.0764912,
124.39,-200.482,-0.25462,
13.7381,9.54878,1.90654,
127.293,-199.482,-0.769151,
-198.711,-58.4036,-0.0793801,
130.789,-199.384,-0.704858,
139.255,-202.314,-0.123416,
133.435,-199.301,-0.655881,
128.166,-196.905,-0.897299,
142.065,-201.472,-0.0672444,
130.341,-196.345,-0.893168,
88.4089,-15.3528,0.0500406,
-212.168,-106.417,0.112855,
197.007,-61.5345,1.09238,
121.75,-190.799,-1.08144,
198.338,-62.0003,2.14531,
124.362,-191.021,-1.04042,
188.486,-54.397,0.0545674,
35.0206,9.39433,1.32462,
147.128,-198.228,-0.0576288,
122.442,-186.659,-1.01689,
64.3747,-220.143,0.327618,
-213.505,-101.594,0.272147,
124.083,-186.438,-1.02422,
139.423,-193.685,-0.761265,
-212.233,-101.468,0.104368,
149.624,-195.226,-0.193101,
42.4051,10.0095,0.951432,
130.443,-186.96,-1.13907,
145.284,-193.684,-0.521455,
182.439,-45.5577,0.0356546,
128.41,-184.098,-0.969341,
190.815,-49.2904,1.11372,
130.315,-183.583,-0.982766,
153.938,-193.259,-0.117494,
-216.657,-92.5413,2.17148,
136.453,-185.057,-1.00396,
151.517,-190.52,-0.463904,
88.4115,-219.384,0.447491,
155.198,-190.321,-0.29409,
148.563,-187.527,-0.760107,
91.37,-219.32,0.454104,
136.216,-180.79,-0.837758,
150.392,-187.289,-0.244922,
139.673,-181.648,-0.976383,
155.247,-187.354,-0.502577,
149.45,-183.163,-0.901329,
157.648,-187.533,-0.362065,
151.46,-184.733,-0.807246,
94.795,-218.932,0.443768,
139.719,-178.079,-0.752671,
154.493,-183.568,-0.754863,
143.603,-178.599,-0.900957,
183.668,-35.5586,2.2198,
151.779,-181.527,-0.905152,
180.449,-32.3132,2.06352,
149.557,-178.819,-0.943179,
163.363,-184.466,-0.194944,
157.427,-181.679,-0.740853,
177.569,-29.3833,1.63799,
165.883,-184.051,-0.050178,
110.381,-216.715,0.570769,
155.151,-178.498,-0.908849,
174.283,-26.3924,1.41977,
163.055,-181.527,-0.418388,
143.286,-9.18679,0.0408239,
94.5696,9.67999,1.29821,
171.66,-23.4309,1.6149,
166.379,-19.1339,1.13915,
139.818,-6.73229,0.0823053,
169.223,-180.514,-0.126638,
168.652,-20.5134,1.74239,
141.756,-7.35411,0.120338,
171.114,-180.1,-0.00332979,
166.725,-178.003,-0.452613,
145.555,-7.67329,0.388764,
159.34,-13.2004,1.29882,
169.296,-178.52,-0.2502,
163.512,-175.643,-0.727565,
141.65,-4.73169,0.438175,
157.039,-11.3169,1.52221,
166.858,-175.487,-0.584607,
160.69,-172.087,-0.854599,
159.16,-11.8968,2.24232,
118.731,-212.43,0.0363711,
157.326,-169.851,-0.996466,
121.54,-211.974,0.0716143,
160.789,-169.603,-0.874159,
154.889,-166.661,-0.990688,
133.29,-210.086,0.812857,
177.927,-171.313,-0.0125726,
178.283,-169.646,-0.0892243,
181.101,-165.954,-0.0623678,
182.117,-163.47,-0.0976486,
150.803,-201.433,0.78563,
164.719,-149.294,-0.630528,
166.966,-149.403,-0.676027,
156.541,-198.707,0.92747,
169.489,-145.485,-0.69475,
154.646,-196.675,0.316232,
157.33,-196.904,0.775461,
170.497,-143.426,-0.683744,
170.204,-138.278,-0.699226,
163.008,-192.734,0.904703,
193.345,-144.121,-0.00234862,
166.394,-190.466,1.11851,
161.885,-188.793,0.0171768,
168.471,-189.304,1.59701,
173.343,-132.469,-0.672486,
166.747,-187.157,0.386578,
169.359,-187.39,1.04871,
193.315,-139.594,-0.165878,
171.545,-186.524,2.00425,
195.231,-139.134,-0.0415571,
185.785,-132.162,-0.807882,
169.371,-184.502,0.287863,
172.465,-184.77,1.10635,
176.5,-127.73,-0.666713,
190.343,-133.892,-0.60568,
184.903,-129.997,-0.756956,
-74.6794,-18.1872,-0.492066,
-79.1401,-16.6366,-0.900581,
-85.2589,-13.4813,-0.890162,
-91.2909,-10.3265,-0.903707,
-76.522,-16.0642,-0.909659,
-82.6012,-13.4232,-0.897497,
-109.48,-1.49298,-0.478715,
-94.376,-7.26206,-0.800029,
-80.6174,-12.5807,-0.896002,
-106.847,-1.76457,-0.592598,
-112.472,1.39583,-0.26573,
-119.556,3.50923,-0.0504447,
-103.379,-1.33358,-0.563463,
-109.601,1.51783,-0.271715,
-114.768,3.58827,-0.0930556,
-100.151,-1.53251,-0.57411,
-107.308,0.441681,-0.351923,
-112.392,3.89643,-0.0877457,
-96.8611,-1.47889,-0.532986,
-175.743,-25.2247,0.126536,
-180.351,-23.6797,2.04666,
-94.2676,-1.78488,-0.559135,
-173.629,-24.5406,0.0277381,
-183.371,-180.574,-0.0605121,
-111.207,6.79244,-0.101715,
-98.5575,1.40634,-0.415586,
-181.528,-181.165,-0.149716,
-186.569,-177.99,-0.0246427,
-94.4677,1.51271,-0.390476,
-178.561,-181.103,-0.359328,
-183.532,-178.753,-0.18564,
-189.234,-174.12,-0.0714308,
-175.367,-181.417,-0.52142,
-181.237,-178.693,-0.357493,
-187.54,-175.456,-0.124849,
-172.448,-181.405,-0.664865,
-178.768,-178.41,-0.524026,
-184.686,-175.908,-0.313744,
-169.51,-181.311,-0.771641,
-175.488,-178.774,-0.667893,
-181.362,-175.333,-0.556369,
-166.697,-181.451,-0.781112,
-171.299,-177.955,-0.807765,
-177.673,-176.843,-0.670411,
-162.7,-182.822,-0.741921,
-169.199,-178.611,-0.825011,
-175.859,-175.417,-0.771286,
-160.32,-182.469,-0.773145,
-166.714,-178.495,-0.839522,
-172.619,-175.467,-0.828719,
-157.716,-181.954,-0.783429,
-163.736,-178.603,-0.858448,
-169.322,-175.41,-0.856915,
-154.579,-181.586,-0.827982,
-160.758,-178.353,-0.892277,
-166.255,-176.743,-0.888323,
-152.381,-182.123,-0.843701,
-158.009,-178.919,-0.892545,
-163.571,-176.448,-0.907893,
-149.602,-180.401,-0.897194,
-175.762,-169.511,-0.716908,
-160.618,-176.07,-0.947924,
-144.19,-182.434,-0.449472,
-150.613,-179.357,-0.91754,
-157.981,-175.807,-0.972068,
-143.736,-182.719,-0.447763,
-169.172,-170.379,-0.928912,
-168.322,-8.50298,1.95664,
-201.569,-154.033,-0.0784948,
-187.025,-160.799,-0.725364,
