Time;Architect frame position - Earth-fixed/X;Architect frame position - Earth-fixed/Y;Architect frame position - Earth-fixed/Z;Architect frame position - Earth-fixed/Roll;Architect frame position - Earth-fixed/Pitch;Architect frame position - Earth-fixed/Yaw;CoG position/X;CoG position/Y;CoG position/Z;CoG position/Roll;CoG position/Pitch;CoG position/Yaw;Speed/X;Speed/Y;Speed/Z;Roll speed;Pitch speed;Yaw speed;CoG Acceleration/X;CoG Acceleration/Y;CoG Acceleration/Z;Roll acceleration;Pitch acceleration;Yaw acceleration;Tangential speed;Engine speed;Gas pedal
s;m;m;m;rad;rad;rad;m;m;m;rad;rad;rad;m/s;m/s;m/s;rad/s;rad/s;rad/s;m/s²;m/s²;m/s²;rad/s²;rad/s²;rad/s²;m/s;rad/s;
26.9922;-295.821;-1973.35;0.00105701;-0.000561585;-0.00417845;1.58813;-295.821;-1971.61;0.24432;0.000561585;0.00417845;-1.55346;35.9264;0.00431101;0.15009;-1.77042e-006;2.91706e-005;1.69601e-005;0.103457;4.79453e-005;0.000454999;1.22899e-005;9.20898e-005;0.00129278;35.9264;677.298;0.255515
27.0022;-295.815;-1973.71;0.00105643;-0.000561447;-0.00417864;1.58813;-295.815;-1971.97;0.24432;0.000561447;0.00417864;-1.55346;35.9274;0.0043098;0.150102;-1.97414e-006;3.07275e-005;4.35172e-005;0.102899;4.17844e-005;0.000443625;-1.18664e-005;0.000139106;0.00230044;35.9274;677.316;0.255442
27.0122;-295.808;-1974.07;0.00105585;-0.000561324;-0.00417883;1.58813;-295.808;-1972.33;0.24432;0.000561324;0.00417883;-1.55346;35.9284;0.00430908;0.150113;-2.1481e-006;3.0265e-005;5.48244e-005;0.102505;3.21997e-005;0.000432548;-1.97507e-005;0.000115463;0.00234964;35.9284;677.335;0.255373
27.0222;-295.802;-1974.44;0.00105526;-0.00056121;-0.00417903;1.58813;-295.802;-1972.7;0.24432;0.00056121;0.00417903;-1.55346;35.9295;0.00430862;0.150123;-2.30591e-006;2.87064e-005;5.78535e-005;0.102199;2.07566e-005;0.000421632;-1.88022e-005;5.34661e-005;0.00187857;35.9295;677.353;0.255306
27.0322;-295.796;-1974.8;0.00105467;-0.000561095;-0.00417922;1.58813;-295.796;-1973.06;0.244319;0.000561095;0.00417922;-1.55346;35.9305;0.00430817;0.150134;-2.46372e-006;2.71477e-005;6.08827e-005;0.101894;9.31345e-006;0.000410716;-1.78536e-005;-8.53127e-006;0.00140751;35.9305;677.372;0.25524
27.0422;-295.789;-1975.16;0.00105408;-0.00056098;-0.00417941;1.58813;-295.789;-1973.42;0.244319;0.00056098;0.00417941;-1.55346;35.9315;0.00430771;0.150145;-2.62154e-006;2.5589e-005;6.39118e-005;0.101588;-2.12968e-006;0.0003998;-1.69051e-005;-7.05286e-005;0.000936445;35.9315;677.39;0.255173
27.0522;-295.783;-1975.52;0.00105349;-0.000560866;-0.00417961;1.58813;-295.783;-1973.79;0.244319;0.000560866;0.00417961;-1.55346;35.9325;0.00430725;0.150156;-2.77935e-006;2.40304e-005;6.69409e-005;0.101283;-1.35728e-005;0.000388884;-1.59566e-005;-0.000132526;0.00046538;35.9325;677.409;0.255106
27.0622;-295.777;-1975.88;0.00105285;-0.000560676;-0.00417983;1.58813;-295.777;-1974.14;0.244319;0.000560676;0.00417983;-1.55346;35.9335;0.00430662;0.150168;-2.78035e-006;2.1498e-005;5.20204e-005;0.100902;-9.46662e-006;0.000390344;-1.2497e-005;-0.000174389;-6.19384e-005;35.9335;677.426;0.255016
27.0722;-295.771;-1976.24;0.00105218;-0.000560446;-0.00418007;1.58813;-295.771;-1974.5;0.244318;0.000560446;0.00418007;-1.55346;35.9345;0.0043059;0.150181;-2.69642e-006;1.84382e-005;2.73783e-005;0.100481;3.06107e-006;0.000398507;-7.67739e-006;-0.000205346;-0.000619724;35.9345;677.443;0.254912
27.0822;-295.764;-1976.59;0.00105151;-0.000560216;-0.00418031;1.58813;-295.764;-1974.85;0.244318;0.000560216;0.00418031;-1.55346;35.9355;0.00430517;0.150194;-2.61249e-006;1.53785e-005;2.73626e-006;0.10006;1.55888e-005;0.00040667;-2.85775e-006;-0.000236303;-0.00117751;35.9355;677.46;0.254809
27.0922;-295.758;-1976.95;0.00105084;-0.000559985;-0.00418056;1.58813;-295.758;-1975.21;0.244318;0.000559985;0.00418056;-1.55346;35.9365;0.00430445;0.150207;-2.52857e-006;1.23187e-005;-2.19058e-005;0.0996395;2.81165e-005;0.000414833;1.96188e-006;-0.000267261;-0.0017353;35.9365;677.477;0.254706
27.1022;-295.752;-1977.3;0.00105016;-0.000559755;-0.0041808;1.58813;-295.752;-1975.57;0.244318;0.000559755;0.0041808;-1.55346;35.9374;0.00430372;0.15022;-2.44464e-006;9.25894e-006;-4.65479e-005;0.0992186;4.06442e-005;0.000422996;6.78152e-006;-0.000298218;-0.00229308;35.9374;677.494;0.254602
27.1122;-295.746;-1977.65;0.00104947;-0.000559584;-0.00418106;1.58813;-295.746;-1975.92;0.244317;0.000559584;0.00418106;-1.55346;35.9384;0.00430309;0.150234;-3.07879e-006;9.60075e-006;-3.63013e-005;0.0983396;2.74431e-005;0.000430289;-5.85178e-006;-0.00024221;-0.00180078;35.9384;677.51;0.254516
27.1222;-295.74;-1978;0.00104876;-0.000559446;-0.00418134;1.58813;-295.74;-1976.26;0.244317;0.000559446;0.00418134;-1.55346;35.9393;0.00430251;0.150248;-4.10336e-006;1.1792e-005;-7.08546e-006;0.0972115;2.53014e-007;0.00043711;-2.79744e-005;-0.000138916;-0.000737538;35.9393;677.526;0.254439
27.1322;-295.734;-1978.35;0.00104805;-0.000559308;-0.00418163;1.58813;-295.734;-1976.61;0.244317;0.000559308;0.00418163;-1.55346;35.9402;0.00430192;0.150263;-5.12794e-006;1.39833e-005;2.21304e-005;0.0960834;-2.69371e-005;0.000443931;-5.00971e-005;-3.56231e-005;0.000325706;35.9402;677.543;0.254362
27.1422;-295.728;-1978.69;0.00104734;-0.00055917;-0.00418191;1.58813;-295.728;-1976.95;0.244317;0.00055917;0.00418191;-1.55346;35.9411;0.00430134;0.150277;-6.15251e-006;1.61746e-005;5.13463e-005;0.0949553;-5.41272e-005;0.000450752;-7.22197e-005;6.76701e-005;0.00138895;35.9411;677.559;0.254286
27.1522;-295.722;-1979.04;0.00104663;-0.000559032;-0.00418219;1.58813;-295.722;-1977.3;0.244317;0.000559032;0.00418219;-1.55346;35.942;0.00430076;0.150292;-7.17709e-006;1.83659e-005;8.05622e-005;0.0938272;-8.13172e-005;0.000457572;-9.43424e-005;0.000170963;0.00245219;35.942;677.575;0.254209
27.1622;-295.716;-1979.4;0.00104597;-0.000558923;-0.00418244;1.58813;-295.716;-1977.66;0.244316;0.000558923;0.00418244;-1.55346;35.9429;0.00430004;0.150305;-6.81565e-006;1.98038e-005;8.57255e-005;0.0929998;-8.79864e-005;0.000456482;-7.80338e-005;0.000211111;0.00253454;35.9429;677.592;0.254143
27.1722;-295.709;-1979.77;0.00104538;-0.000558851;-0.00418265;1.58813;-295.709;-1978.03;0.244316;0.000558851;0.00418265;-1.55346;35.9438;0.00429916;0.150317;-4.75759e-006;2.03194e-005;6.14461e-005;0.0925405;-6.95357e-005;0.000445708;-1.46814e-005;0.000173961;0.00141616;35.9438;677.609;0.254089
27.1822;-295.702;-1980.14;0.00104478;-0.000558779;-0.00418287;1.58813;-295.703;-1978.41;0.244316;0.000558779;0.00418287;-1.55346;35.9448;0.00429828;0.150329;-2.69954e-006;2.08349e-005;3.71666e-005;0.0920813;-5.10851e-005;0.000434934;4.8671e-005;0.000136812;0.000297785;35.9448;677.627;0.254035
27.1922;-295.696;-1980.52;0.00104419;-0.000558707;-0.00418309;1.58813;-295.696;-1978.78;0.244316;0.000558707;0.00418309;-1.55346;35.9457;0.0042974;0.150341;-6.41479e-007;2.13505e-005;1.28871e-005;0.091622;-3.26344e-005;0.000424161;0.000112023;9.96622e-005;-0.000820592;35.9457;677.644;0.253982
27.2022;-295.689;-1980.89;0.0010436;-0.000558635;-0.0041833;1.58813;-295.689;-1979.15;0.244315;0.000558635;0.0041833;-1.55346;35.9467;0.00429653;0.150353;1.41658e-006;2.18661e-005;-1.13924e-005;0.0911627;-1.41837e-005;0.000413387;0.000175376;6.25126e-005;-0.00193897;35.9467;677.662;0.253928
27.2122;-295.683;-1981.26;0.00104311;-0.000558552;-0.00418346;1.58813;-295.683;-1979.52;0.244315;0.000558552;0.00418346;-1.55346;35.9476;0.00429573;0.150363;1.92307e-006;1.81677e-005;-1.82066e-005;0.0911237;-1.08511e-005;0.000400154;0.00016761;-3.45168e-005;-0.00199412;35.9476;677.679;0.253874
27.2222;-295.677;-1981.62;0.00104267;-0.000558463;-0.00418359;1.58813;-295.677;-1979.88;0.244315;0.000558463;0.00418359;-1.55346;35.9485;0.00429499;0.150371;1.59269e-006;1.21963e-005;-1.56004e-005;0.0913113;-1.56728e-005;0.000385596;0.000121484;-0.000163844;-0.00147579;35.9485;677.695;0.25382
27.2322;-295.67;-1981.98;0.00104224;-0.000558374;-0.00418372;1.58813;-295.671;-1980.24;0.244315;0.000558374;0.00418372;-1.55346;35.9494;0.00429424;0.150379;1.26231e-006;6.22497e-006;-1.29943e-005;0.091499;-2.04945e-005;0.000371037;7.53586e-005;-0.000293171;-0.000957463;35.9494;677.712;0.253766
27.2422;-295.664;-1982.34;0.0010418;-0.000558285;-0.00418384;1.58813;-295.664;-1980.6;0.244315;0.000558285;0.00418384;-1.55346;35.9504;0.00429349;0.150387;9.31928e-007;2.5362e-007;-1.03881e-005;0.0916866;-2.53162e-005;0.000356479;2.9233e-005;-0.000422498;-0.000439135;35.9504;677.728;0.253712
27.2522;-295.658;-1982.7;0.00104137;-0.000558196;-0.00418397;1.58813;-295.658;-1980.96;0.244314;0.000558196;0.00418397;-1.55346;35.9513;0.00429275;0.150395;6.01547e-007;-5.71773e-006;-7.78197e-006;0.0918742;-3.01379e-005;0.00034192;-1.68927e-005;-0.000551825;7.91932e-005;35.9513;677.745;0.253657
27.2622;-295.652;-1983.06;0.00104084;-0.000558031;-0.00418415;1.58813;-295.652;-1981.32;0.244314;0.000558031;0.00418415;-1.55346;35.9522;0.00429177;0.150404;5.87927e-007;-8.94774e-006;-5.25127e-006;0.0914891;-2.69829e-005;0.000339579;-2.66132e-005;-0.000540688;0.000258399;35.9522;677.761;0.253577
27.2723;-295.645;-1983.43;0.00104026;-0.000557826;-0.00418434;1.58813;-295.645;-1981.69;0.244314;0.000557826;0.00418434;-1.55346;35.9531;0.00429066;0.150415;7.44851e-007;-1.07018e-005;-2.7612e-006;0.0907957;-1.95333e-005;0.000343816;-1.67334e-005;-0.000453925;0.000255022;35.9531;677.776;0.253483
27.2823;-295.639;-1983.79;0.00103969;-0.00055762;-0.00418454;1.58813;-295.639;-1982.05;0.244314;0.00055762;0.00418454;-1.55346;35.954;0.00428955;0.150426;9.01774e-007;-1.24559e-005;-2.71133e-007;0.0901023;-1.20837e-005;0.000348053;-6.85353e-006;-0.000367162;0.000251645;35.954;677.792;0.253389
27.2923;-295.632;-1984.16;0.00103911;-0.000557415;-0.00418474;1.58813;-295.632;-1982.42;0.244313;0.000557415;0.00418474;-1.55346;35.9549;0.00428844;0.150437;1.0587e-006;-1.421e-005;2.21894e-006;0.0894088;-4.63403e-006;0.00035229;3.02631e-006;-0.000280399;0.000248269;35.9549;677.807;0.253295
27.3023;-295.626;-1984.53;0.00103854;-0.00055721;-0.00418494;1.58813;-295.626;-1982.79;0.244313;0.00055721;0.00418494;-1.55346;35.9558;0.00428733;0.150447;1.21562e-006;-1.5964e-005;4.70901e-006;0.0887154;2.81558e-006;0.000356526;1.29061e-005;-0.000193636;0.000244892;35.9558;677.823;0.253201
27.3123;-295.622;-1984.74;0.00103816;-0.000557114;-0.00418508;1.58813;-295.622;-1983;0.244313;0.000557114;0.00418508;-1.55346;35.9563;0.0042867;0.150455;1.20679e-006;-1.19884e-005;6.67567e-006;0.0879636;1.27789e-006;0.000360766;1.3415e-005;-7.24123e-005;0.000255005;35.9563;677.832;0.253152
27.3223;-295.62;-1984.89;0.00103786;-0.000557055;-0.0041852;1.58813;-295.62;-1983.15;0.244313;0.000557055;0.0041852;-1.55346;35.9566;0.00428623;0.150461;1.1426e-006;-6.09908e-006;8.46753e-006;0.0871922;-3.26146e-006;0.000365006;1.07941e-005;6.03204e-005;0.000269624;35.9566;677.838;0.253118
27.3323;-295.617;-1985.05;0.00103755;-0.000556996;-0.00418533;1.58813;-295.617;-1983.31;0.244313;0.000556996;0.00418533;-1.55346;35.957;0.00428576;0.150467;1.07842e-006;-2.09776e-007;1.02594e-005;0.0864208;-7.80081e-006;0.000369246;8.17314e-006;0.000193053;0.000284243;35.957;677.845;0.253083
27.3423;-295.614;-1985.2;0.00103724;-0.000556937;-0.00418545;1.58813;-295.614;-1983.47;0.244313;0.000556937;0.00418545;-1.55346;35.9573;0.00428529;0.150473;1.01423e-006;5.67953e-006;1.20512e-005;0.0856495;-1.23402e-005;0.000373485;5.5522e-006;0.000325786;0.000298862;35.9573;677.851;0.253049
27.3523;-295.611;-1985.36;0.00103694;-0.000556878;-0.00418557;1.58813;-295.611;-1983.62;0.244313;0.000556878;0.00418557;-1.55346;35.9577;0.00428481;0.150479;9.50038e-007;1.15688e-005;1.38431e-005;0.0848781;-1.68795e-005;0.000377725;2.93127e-006;0.000458519;0.000313481;35.9577;677.858;0.253015
27.3623;-295.609;-1985.52;0.00103663;-0.00055682;-0.00418569;1.58813;-295.609;-1983.78;0.244313;0.00055682;0.00418569;-1.55346;35.958;0.00428434;0.150486;8.8585e-007;1.74581e-005;1.56349e-005;0.0841068;-2.14189e-005;0.000381965;3.10335e-007;0.000591251;0.0003281;35.958;677.864;0.252981
27.3723;-295.606;-1985.67;0.00103633;-0.000556761;-0.00418582;1.58813;-295.606;-1983.93;0.244312;0.000556761;0.00418582;-1.55346;35.9584;0.00428387;0.150492;8.21661e-007;2.33474e-005;1.74268e-005;0.0833354;-2.59582e-005;0.000386205;-2.3106e-006;0.000723984;0.000342719;35.9584;677.871;0.252947
27.3823;-295.603;-1985.83;0.00103602;-0.000556702;-0.00418594;1.58813;-295.603;-1984.09;0.244312;0.000556702;0.00418594;-1.55346;35.9587;0.0042834;0.150498;7.57473e-007;2.92367e-005;1.92186e-005;0.082564;-3.04975e-005;0.000390445;-4.93153e-006;0.000856717;0.000357337;35.9587;677.877;0.252913
27.3923;-295.6;-1985.99;0.00103572;-0.000556643;-0.00418606;1.58813;-295.601;-1984.25;0.244312;0.000556643;0.00418606;-1.55346;35.9591;0.00428293;0.150504;6.93284e-007;3.5126e-005;2.10105e-005;0.0817927;-3.50369e-005;0.000394685;-7.55247e-006;0.00098945;0.000371956;35.9591;677.884;0.252879
27.4023;-295.598;-1986.14;0.00103541;-0.000556584;-0.00418618;1.58813;-295.598;-1984.4;0.244312;0.000556584;0.00418618;-1.55346;35.9594;0.00428246;0.15051;6.29096e-007;4.10153e-005;2.28024e-005;0.0810213;-3.95762e-005;0.000398925;-1.01734e-005;0.00112218;0.000386575;35.9594;677.89;0.252845
27.4123;-295.595;-1986.3;0.0010351;-0.000556525;-0.0041863;1.58813;-295.595;-1984.56;0.244312;0.000556525;0.0041863;-1.55346;35.9597;0.00428199;0.150516;5.64908e-007;4.69046e-005;2.45942e-005;0.08025;-4.41156e-005;0.000403165;-1.27943e-005;0.00125492;0.000401194;35.9597;677.896;0.252811
27.4223;-295.586;-1986.8;0.00103636;-0.000557492;-0.00418507;1.58813;-295.586;-1985.06;0.244311;0.000557492;0.00418507;-1.55346;35.9611;0.00428476;0.150461;-7.31983e-006;2.09805e-005;2.65197e-005;0.083299;-3.54508e-005;0.000181292;-0.000115168;0.000771293;0.000362945;35.9611;677.928;0.253163
27.4323;-295.56;-1988.32;0.00104237;-0.000561573;-0.00417974;1.58813;-295.56;-1986.59;0.244308;0.000561573;0.00417974;-1.55346;35.9656;0.00429738;0.150216;-3.89336e-005;-0.000101472;2.88504e-005;0.09794;1.32781e-005;-0.000726652;-0.000520213;-0.00158247;0.000164286;35.9656;678.037;0.254686
27.4423;-295.539;-1989.48;0.00104464;-0.000560057;-0.00417676;1.58813;-295.539;-1987.74;0.244305;0.000560057;0.00417676;-1.55346;35.9687;0.00431018;0.150092;-0.000294514;-2.16717e-005;-7.58367e-006;0.0931411;0.000177885;-0.000260034;-0.0105998;0.00446477;-0.00157074;35.9687;678.072;0.252638
27.4523;-295.529;-1990.09;0.00104146;-0.000553637;-0.00417744;1.58813;-295.529;-1988.35;0.244303;0.000553637;0.00417744;-1.55346;35.9699;0.00431712;0.150144;-0.000651687;0.000225373;-6.98906e-005;0.0710232;0.000379347;0.00143483;-0.0250631;0.0160225;-0.00408416;35.9699;678.034;0.247912
27.4623;-295.523;-1990.41;0.00103576;-0.000553165;-0.00418044;1.58813;-295.523;-1988.67;0.244302;0.000553165;0.00418044;-1.55346;35.9705;0.00430569;0.150279;-0.000485321;0.000227685;-6.6618e-005;0.0686711;0.000262493;0.00174314;-0.0168972;0.0130766;-0.0032524;35.9705;678.047;0.248343
27.4723;-295.518;-1990.73;0.00103005;-0.000552693;-0.00418345;1.58813;-295.518;-1989;0.244302;0.000552693;0.00418345;-1.55346;35.971;0.00429427;0.150415;-0.000318954;0.000229997;-6.33453e-005;0.066319;0.000145638;0.00205145;-0.00873128;0.0101306;-0.00242064;35.971;678.06;0.248774
27.4823;-295.512;-1991.06;0.00102435;-0.000552221;-0.00418645;1.58813;-295.512;-1989.32;0.244301;0.000552221;0.00418645;-1.55346;35.9715;0.00428284;0.150551;-0.000152587;0.000232309;-6.00727e-005;0.0639668;2.87837e-005;0.00235976;-0.000565396;0.00718464;-0.00158888;35.9715;678.073;0.249205
27.4923;-295.506;-1991.38;0.00101864;-0.000551749;-0.00418945;1.58813;-295.506;-1989.64;0.244301;0.000551749;0.00418945;-1.55346;35.972;0.00427142;0.150686;1.37793e-005;0.000234621;-5.68e-005;0.0616147;-8.80707e-005;0.00266807;0.00760049;0.00423867;-0.000757119;35.972;678.086;0.249636
27.5023;-295.501;-1991.7;0.00101294;-0.000551276;-0.00419245;1.58813;-295.501;-1989.96;0.2443;0.000551276;0.00419245;-1.55346;35.9725;0.00425999;0.150822;0.000180146;0.000236933;-5.35274e-005;0.0592625;-0.000204925;0.00297638;0.0157664;0.0012927;7.46408e-005;35.9725;678.099;0.250067
27.5123;-295.495;-1992.05;0.00101089;-0.000551363;-0.00419378;1.58813;-295.495;-1990.31;0.244301;0.000551363;0.00419378;-1.55346;35.9732;0.00425437;0.150891;0.000206575;0.000196924;-3.39949e-005;0.0597479;-0.000217503;0.00291344;0.0155805;-0.000583009;0.000682974;35.9732;678.114;0.250331
27.5223;-295.488;-1992.41;0.00101083;-0.000551752;-0.00419421;1.58813;-295.488;-1990.67;0.244301;0.000551752;0.00419421;-1.55346;35.9739;0.00425187;0.150924;0.000157351;0.000134035;-5.67223e-006;0.0617674;-0.000173708;0.00264979;0.0108794;-0.00188011;0.00117052;35.9739;678.13;0.250504
27.5323;-295.482;-1992.77;0.00101077;-0.000552141;-0.00419463;1.58813;-295.482;-1991.03;0.244302;0.000552141;0.00419463;-1.55346;35.9746;0.00424938;0.150957;0.000108127;7.11466e-005;2.26505e-005;0.0637868;-0.000129913;0.00238614;0.00617838;-0.00317721;0.00165806;35.9746;678.146;0.250677
27.5423;-295.476;-1993.14;0.00101071;-0.00055253;-0.00419506;1.58813;-295.476;-1991.4;0.244303;0.00055253;0.00419506;-1.55346;35.9752;0.00424689;0.15099;5.89026e-005;8.25802e-006;5.09732e-005;0.0658062;-8.6118e-005;0.00212249;0.00147734;-0.00447432;0.00214561;35.9752;678.161;0.25085
27.5523;-295.469;-1993.5;0.00101066;-0.000552918;-0.00419548;1.58813;-295.469;-1991.76;0.244303;0.000552918;0.00419548;-1.55346;35.9759;0.00424439;0.151023;9.6785e-006;-5.46305e-005;7.92959e-005;0.0678257;-4.23229e-005;0.00185884;-0.0032237;-0.00577142;0.00263315;35.9759;678.177;0.251023
27.5623;-295.463;-1993.86;0.00101161;-0.000553123;-0.00419536;1.58813;-295.463;-1992.12;0.244304;0.000553123;0.00419536;-1.55346;35.9766;0.00424369;0.151022;-6.41567e-006;-6.98406e-005;7.4217e-005;0.0688069;-1.92838e-005;0.00147545;-0.00421724;-0.00527982;0.00213685;35.9766;678.192;0.251094
27.5723;-295.457;-1994.21;0.00101311;-0.000553228;-0.00419495;1.58813;-295.457;-1992.48;0.244305;0.000553228;0.00419495;-1.55346;35.9773;0.00424397;0.151003;-4.59241e-006;-5.9265e-005;5.10737e-005;0.0692266;-7.4701e-006;0.0010273;-0.00320568;-0.00382086;0.00110846;35.9773;678.206;0.25111
27.5823;-295.451;-1994.57;0.00101461;-0.000553333;-0.00419454;1.58813;-295.451;-1992.83;0.244306;0.000553333;0.00419454;-1.55346;35.978;0.00424424;0.150983;-2.76915e-006;-4.86894e-005;2.79304e-005;0.0696464;4.34362e-006;0.000579147;-0.00219411;-0.00236189;8.00764e-005;35.978;678.22;0.251127
27.5923;-295.444;-1994.93;0.00101611;-0.000553438;-0.00419413;1.58813;-295.444;-1993.19;0.244307;0.000553438;0.00419413;-1.55346;35.9787;0.00424451;0.150964;-9.45896e-007;-3.81137e-005;4.78708e-006;0.0700661;1.61573e-005;0.000130998;-0.00118254;-0.000902924;-0.000948311;35.9787;678.233;0.251143
27.6023;-295.438;-1995.28;0.00101761;-0.000553543;-0.00419372;1.58813;-295.438;-1993.54;0.244307;0.000553543;0.00419372;-1.55346;35.9794;0.00424478;0.150944;8.77363e-007;-2.75381e-005;-1.83562e-005;0.0704859;2.79711e-005;-0.000317152;-0.000170974;0.000556043;-0.0019767;35.9794;678.247;0.251159
27.6123;-295.432;-1995.64;0.00101839;-0.00055356;-0.00419352;1.58813;-295.432;-1993.91;0.244308;0.00055356;0.00419352;-1.55346;35.9802;0.00424579;0.150929;1.76918e-006;-2.50158e-005;-2.31471e-005;0.0707776;2.56337e-005;-0.00053545;0.000164963;0.00090384;-0.00196335;35.9802;678.261;0.251157
27.6223;-295.425;-1996.01;0.00101877;-0.000553528;-0.00419343;1.58813;-295.426;-1994.27;0.244308;0.000553528;0.00419343;-1.55346;35.9809;0.0042472;0.150917;2.15706e-006;-2.68506e-005;-1.80087e-005;0.0709999;1.56403e-005;-0.00062939;0.000135363;0.000650458;-0.0013864;35.9809;678.274;0.251145
27.6323;-295.419;-1996.37;0.00101915;-0.000553497;-0.00419335;1.58813;-295.419;-1994.64;0.244308;0.000553497;0.00419335;-1.55346;35.9816;0.0042486;0.150904;2.54494e-006;-2.86853e-005;-1.28704e-005;0.0712223;5.64677e-006;-0.000723331;0.000105764;0.000397076;-0.00080944;35.9816;678.288;0.251133
27.6423;-295.413;-1996.74;0.00101954;-0.000553466;-0.00419326;1.58813;-295.413;-1995;0.244309;0.000553466;0.00419326;-1.55346;35.9823;0.00425001;0.150891;2.93282e-006;-3.05201e-005;-7.732e-006;0.0714447;-4.34672e-006;-0.000817272;7.61642e-005;0.000143694;-0.000232483;35.9823;678.302;0.251121
27.6523;-295.406;-1997.1;0.00101992;-0.000553434;-0.00419317;1.58813;-295.406;-1995.37;0.244309;0.000553434;0.00419317;-1.55346;35.9831;0.00425142;0.150879;3.32069e-006;-3.23548e-005;-2.59363e-006;0.071667;-1.43402e-005;-0.000911212;4.65645e-005;-0.000109687;0.000344473;35.9831;678.315;0.251109
27.6623;-295.4;-1997.46;0.00101994;-0.000553375;-0.00419309;1.58813;-295.4;-1995.72;0.244309;0.000553375;0.00419309;-1.55346;35.9838;0.00425169;0.15087;2.85691e-006;-3.0837e-005;-2.26154e-007;0.0714405;4.74394e-007;-0.000860875;2.13642e-005;-0.000114576;0.000453246;35.9838;678.328;0.251067
27.6723;-295.394;-1997.82;0.00101982;-0.000553305;-0.00419301;1.58813;-295.394;-1996.08;0.244308;0.000553305;0.00419301;-1.55346;35.9844;0.00425152;0.150863;2.06016e-006;-2.80083e-005;1.05798e-006;0.0710384;2.49882e-005;-0.000754128;-2.11624e-006;-2.23122e-005;0.000378973;35.9844;678.34;0.251013
27.6823;-295.388;-1998.17;0.0010197;-0.000553234;-0.00419293;1.58813;-295.388;-1996.43;0.244308;0.000553234;0.00419293;-1.55346;35.9851;0.00425134;0.150857;1.2634e-006;-2.51797e-005;2.34212e-006;0.0706363;4.9502e-005;-0.000647382;-2.55966e-005;6.9952e-005;0.000304701;35.9851;678.353;0.250959
27.6923;-295.382;-1998.53;0.00101958;-0.000553164;-0.00419285;1.58813;-295.382;-1996.79;0.244308;0.000553164;0.00419285;-1.55346;35.9858;0.00425117;0.15085;4.66648e-007;-2.2351e-005;3.62626e-006;0.0702342;7.40158e-005;-0.000540636;-4.90771e-005;0.000162216;0.000230428;35.9858;678.365;0.250905
27.7023;-295.375;-1998.88;0.00101946;-0.000553093;-0.00419277;1.58813;-295.375;-1997.14;0.244308;0.000553093;0.00419277;-1.55346;35.9865;0.00425099;0.150843;-3.30107e-007;-1.95224e-005;4.9104e-006;0.0698321;9.85296e-005;-0.00043389;-7.25575e-005;0.00025448;0.000156155;35.9865;678.377;0.250851
27.7123;-295.369;-1999.23;0.00101906;-0.000553006;-0.00419278;1.58813;-295.369;-1997.5;0.244307;0.000553006;0.00419278;-1.55346;35.9872;0.00425025;0.150843;-6.04609e-007;-1.71359e-005;5.52225e-006;0.0694396;0.000109789;-0.000320831;-7.03854e-005;0.000278121;0.00011683;35.9872;678.389;0.250799
27.7223;-295.363;-1999.59;0.0010185;-0.00055291;-0.00419285;1.58813;-295.363;-1997.85;0.244307;0.00055291;0.00419285;-1.55346;35.9878;0.00424919;0.150848;-5.98196e-007;-1.49874e-005;5.7725e-006;0.0690524;0.000113918;-0.000204377;-5.44152e-005;0.00026485;9.63019e-005;35.9878;678.401;0.250747
27.7323;-295.357;-1999.94;0.00101794;-0.000552813;-0.00419293;1.58813;-295.357;-1998.2;0.244306;0.000552813;0.00419293;-1.55346;35.9885;0.00424814;0.150852;-5.91784e-007;-1.28388e-005;6.02274e-006;0.0686652;0.000118048;-8.79226e-005;-3.8445e-005;0.000251578;7.57741e-005;35.9885;678.413;0.250696
27.7423;-295.351;-2000.29;0.00101738;-0.000552717;-0.004193;1.58813;-295.351;-1998.55;0.244306;0.000552717;0.004193;-1.55346;35.9892;0.00424708;0.150857;-5.85371e-007;-1.06903e-005;6.27298e-006;0.068278;0.000122177;2.85315e-005;-2.24748e-005;0.000238307;5.52463e-005;35.9892;678.425;0.250644
27.7523;-295.345;-2000.65;0.00101682;-0.00055262;-0.00419307;1.58813;-295.345;-1998.91;0.244305;0.00055262;0.00419307;-1.55346;35.9898;0.00424602;0.150861;-5.78959e-007;-8.54175e-006;6.52323e-006;0.0678908;0.000126307;0.000144986;-6.50457e-006;0.000225035;3.47185e-005;35.9898;678.437;0.250593
27.7623;-295.338;-2001.01;0.00101623;-0.000552527;-0.00419317;1.58813;-295.338;-1999.27;0.244305;0.000552527;0.00419317;-1.55346;35.9905;0.00424495;0.150869;-6.33445e-007;-7.41492e-006;6.51625e-006;0.0675072;0.000127886;0.000235399;-5.66958e-007;0.000197689;2.02606e-005;35.9905;678.449;0.250542
27.7723;-295.332;-2001.37;0.00101561;-0.000552437;-0.0041933;1.58813;-295.332;-1999.64;0.244305;0.000552437;0.0041933;-1.55346;35.9912;0.00424386;0.150879;-7.37403e-007;-7.1181e-006;6.30032e-006;0.0671267;0.000127394;0.000304658;-2.77959e-006;0.000158908;1.07337e-005;35.9912;678.461;0.25049
