center_x,center_y
-140.19927311847587,268.7343201303768
-140.11230686620536,269.7305313785158
-140.02534061393493,270.726742626655
-139.93837436166433,271.72295387479403
-139.85140810939416,272.7191651229332
-139.7644418571225,273.7153763710721
-139.67747560485645,274.7115876192117
-139.59050935256943,275.7077988673493
-139.50354310036056,276.7040101154939
-139.41657684786014,277.70022136361257
-139.3296105964478,278.69643261182784
-139.24264434097483,279.6926438596827
-139.15567810065605,280.68885510888265
-139.06871180378118,281.6850663530625
-138.98174571797648,282.6812776159779
-138.89477884444733,283.67748880897113
-138.80781491074595,284.67370026291735
-138.72084000545772,285.66991074297374
-138.63390547376082,286.66612480678083
-138.5465029753742,287.6622973316537
-138.4580648129715,288.6583779260958
-138.36983232412425,289.6544767770943
-138.2815447252139,290.65057073626326
-138.19327189300043,291.64666600619404
-138.1049951040625,292.6427609249072
-138.0167193753257,293.63885593772886
-137.92844336250886,294.63495092533424
-137.84016742581102,295.63104591969625
-137.75189146871713,296.62714091224785
-137.66361551708837,297.62323590528456
-137.57533956399524,298.61933089819127
-137.4870636112945,299.6154258911329
-137.3987876584886,300.61152088406504
-137.31051170571087,301.6076158769998
-137.2222357529256,302.6037108699338
-137.13395980014235,303.59980586286804
-137.0456838473586,304.59590085580226
-136.95740789457494,305.5919958487364
-136.86913194179124,306.5880908416706
-136.7808559890076,307.5841858346048
-136.69258003622377,308.580280827539
-136.60430408344064,309.57637582047323
-136.516028130655,310.5724708134072
-136.42775217787863,311.568565806342
-136.33947622506776,312.56466079927384
-136.25120027238566,313.5607557922169
-136.16292431922272,314.5568507851179
-136.07464836785442,315.5529457781762
-135.98637240978854,316.54904077064714
-135.89809647671837,317.54513576531025
-135.8098204503629,318.541230751792
-135.7215447721528,319.537325768807
-135.63326779464663,320.5334206718702
-135.5449956661794,321.5295160002078
-135.4567054408525,322.5256097413992
-135.3684827539254,323.5217094059013
-135.2800522713419,324.51779084613025
-135.19351687260362,325.5140384906301
-135.10775537103305,326.51035400812395
-135.02179734062423,327.50665228947685
-134.9358919699589,328.50295518923986
-134.84997248915784,329.4992568515035
-134.76405678915634,330.49555884535414
-134.6781400760923,331.49186075035635
-134.59222363447896,332.4881626791655
-134.5063071201253,333.48446460159516
-134.420390625282,334.4807665257358
-134.33447412513775,335.47706844941183
-134.24855762668705,336.47337037323587
-134.16264112676305,337.4696722969322
-134.0767246310387,338.46597422099137
-133.99080811998894,339.46227614372674
-133.90489166604124,340.4585780713944
-133.81897499901066,341.4548799806566
-133.73305912720957,342.4511819586088
-133.6471402875735,343.44748368020623
-133.56123252404768,344.44378635853275
-133.4757288546459,345.4401239415864
-133.3906780182935,346.4365006393243
-133.30550329464072,347.4328666359602
-133.22036176649004,348.4292354999477
-133.1352113436314,349.4256035956307
-133.0500633041026,350.4219718971803
-132.96491462596242,351.41834014356806
-132.8797661189377,352.4147084047364
-132.79461756606273,353.4110766619443
-132.7094690254733,354.4074449202134
-132.62432048159195,355.40381317819816
-132.53917193859266,356.40018143625906
-132.45402339535704,357.3965496942996
-132.36887485218472,358.3929179523456
-132.28372630899548,359.38928621039014
-132.19857776581077,360.38565446843506
-132.11342922262483,361.3820227264799
-132.02828067943918,362.37839098452474
-131.9431321362535,363.37475924256955
-131.85798359306776,364.3711275006144
-131.7728350498823,365.3674957586593
-131.68768650669577,366.36386401670404
-131.60253796351333,367.36023227474914
-131.5173894203155,368.3566005327929
-131.4322408771751,369.35296879084166
-131.3470923338205,370.34933704887203
-131.26194379126525,371.34570530697084
-131.1767952457268,372.3420735648143
-131.09164671132177,373.33844182361076
-131.00649813536623,374.3348100788505
-130.92134971447928,375.33117834736413
-130.83620071486854,376.3275465663389
-130.75105387508435,377.323914970195
-130.66589897471775,378.3202826840651
-130.58070272339796,379.31664685829367
-130.49523419391704,380.31298772551156
-130.40981598266347,381.3093328999697
-130.32438428868156,382.3056769203063
-130.2389562073858,383.30202124988887
-130.1535271580737,384.2983654966092
-130.0680983681408,385.29470976553245
-129.98266950870746,386.29105402850644
-129.8972406678967,387.2873982930745
-129.81181182209602,388.2837425572154
-129.7263829776324,389.28008682147083
-129.64095413281052,390.27643108569555
-129.55552528808465,391.27277534992845
-129.47009644333303,392.2691196141592
-129.38466759858832,393.2654638783905
-129.29923875384173,394.2618081426217
-129.2138099090957,395.2581524068529
-129.12838106434947,396.2544966710841
-129.0429522196033,397.2508409353153
-128.95752337485715,398.2471851995465
-128.87209453011096,399.2435294637777
-128.78666568536477,400.2398737280089
-128.7012368406186,401.2362179922401
